"AGE","ESPAC","ESPECIE","B4_mean","B4_max","B4_min","B4_sd","NDVI_mean","NDVI_max","NDVI_min","NDVI_sd","MSR_mean","MSR_max","MSR_min","MSR_sd"
1,"4X1.85","UROPHYLLA",611.233298319328,1079.5,120,220.678981307618,0.656150617647059,0.93086,0.37323,0.117339135047149,2.33235676260504,5.2845,1.48018,0.584153762388492
1,"4X1.85","UROPHYLLA X GRANDIS",349.220006361323,1076,100,190.41210399164,0.79304628307888,0.9424,0.36076,0.10387295228503,3.26072173282443,5.80686,1.45901,0.928264408103828
1,"4X1.85","UROPHYLLA X MAIDENII",568.197462382046,1078,102,256.728531021419,0.672549174955369,0.94208,0.36276,0.141045038324682,2.47145999362408,5.79041,1.46237,0.726894850875749
1,"5.00x1.80","UROPHYLLA",481.123009410061,929.5,156,138.395528461266,0.676056675714803,0.91677,0.35735,0.110640027034832,2.40662651103873,4.79892,1.45331,0.561168709022629
1,"5X1.5","SALIGNA",564.122292304505,1079,100,208.956111845371,0.652656460026243,0.94235,0.35768,0.118768218021212,2.32649140305242,5.80445,1.45386,0.627172355734825
1,"6X1.25","SALIGNA",482.34199270752,1078.5,100,179.206568191184,0.693997095839437,0.94231,0.35724,0.110555528838206,2.49359595117674,5.80256,1.45313,0.581469424452007
1,"6X1.25","UROPHYLLA",223.652219140083,721,100,109.762096780391,0.861731435506241,0.9424,0.49947,0.0776563537163168,4.06208339112344,5.80708,1.73082,1.02362914432213
1,"6X1.5","SALIGNA",522.398170982326,839,104,148.790186117347,0.664967163995068,0.93103,0.3853,0.0972695079197393,2.330279648582,5.2915,1.50121,0.502248042607272
2,"2.50x2.50","SALIGNA",152.987283825025,368,100,35.358514111179,0.921126317395727,0.94242,0.76993,0.0214891521167345,5.04677874872838,5.80804,2.7736,0.58169004232592
2,"2.70x2.70","GLOBULUS X UROPHYLLA",136.261801888302,384,99.5,22.6963871806694,0.925953266122579,0.94243,0.78094,0.0141830548829514,5.15931375900144,5.80873,2.85129,0.43737331268217
2,"2.70x2.70","SALIGNA",197.310606060606,399,136,32.9350616410259,0.878667525252526,0.92077,0.75271,0.01885234844591,3.96931259259259,4.9237,2.66228,0.309929667466232
2,"3.00x1.33","SALIGNA",178.243636696576,556,100,57.9195690758905,0.906796921809192,0.9424,0.69019,0.029117754480086,4.64915852041751,5.80713,2.33571,0.588766302830619
2,"3.00x1.80","DUNNI",152.15506248406,391,99.5,40.5121587380223,0.909149885233359,0.94239,0.72979,0.026797933750154,4.70664058658505,5.80676,2.53013,0.599113389676023
2,"3.00x2.00","SALIGNA",191.866962694169,1078,99.5,110.041067633816,0.898337988604533,0.94244,0.49261,0.055170301943411,4.63669499236058,5.8093,1.71516,0.881935343898794
2,"3.00x2.00","UROPHYLLA",170.085799884493,1003,99.5,55.4679040960045,0.912908179805563,0.94244,0.59368,0.0266019413485464,4.80811773654827,5.80929,1.98046,0.588176123381676
2,"3.00x2.50","BENTHAMII",184.96909809558,656,100,66.9610935204015,0.881275472511678,0.93839,0.54633,0.0438468825661181,4.14208592885376,5.60906,1.84622,0.643808049850853
2,"3.00x2.50","DUNNI",217.49067087392,1078,99.5,129.313345494682,0.866866379323486,0.94244,0.41922,0.0766051357832633,4.11081980884438,5.80927,1.56322,0.959761694153246
2,"3.00x2.50","GLOBULUS X UROPHYLLA",171.062374180142,620,99.5,47.3800618925672,0.896415915319177,0.94244,0.62431,0.032200357660493,4.43059127410871,5.80927,2.07932,0.686233501263989
2,"3.00x2.50","HIBRIDO",196.690339622642,1072,99.5,85.3266509720202,0.888653627169811,0.94243,0.45431,0.0502354691001863,4.36221724981132,5.80873,1.63251,0.810119004175145
2,"3.00x2.50","SALIGNA",204.535505355054,1079.5,99.5,86.9853033036115,0.883009485436318,0.94244,0.42091,0.054460641929722,4.27958362536796,5.80937,1.56642,0.851120213670278
2,"3.00x2.50","UROPHYLLA",165.332239390251,1060,99.5,45.5929577363011,0.916800859846179,0.94244,0.5,0.0276501194306077,4.92450270223538,5.80939,1.73205,0.578825206914409
2,"3.00x2.50","UROPHYLLA X GRANDIS",165.429055105853,647,99.5,59.5511189301984,0.908598467465753,0.94243,0.61829,0.0383530959214088,4.7774169123599,5.80886,2.05902,0.734692911577055
2,"3.00x3.00","GRANDIS",163.541353383459,268,101,37.408324563382,0.864893383458647,0.9117,0.72513,0.0339219687886152,3.7963792481203,4.65286,2.50522,0.460223106227285
2,"3.00x3.00","SALIGNA",211.833307302513,1074,99.5,106.870173163936,0.875174860301263,0.94244,0.42721,0.0648029728091423,4.19663756021797,5.80928,1.57851,0.915156807460516
2,"3.50x2.50","SALIGNA",185.76710816777,412,106,33.3160880591009,0.890287527593819,0.92601,0.77009,0.0216490060931138,4.20448906181015,5.10197,2.77471,0.383291510098363
2,"3.5X1.75","UROPHYLLA",149.527813299233,283,103,25.5014525463064,0.919447595907928,0.94244,0.82416,0.0181383397251523,4.97129856138107,5.80915,3.22087,0.549256827711085
2,"3.5X2","DUNNI",140.017820773931,280,100,24.7449979116541,0.926321741344196,0.94244,0.85109,0.0119135152404573,5.15927394093686,5.80928,3.52578,0.394957814294672
2,"3.5X2","SALIGNA",264.073949229076,1078,99.5,97.9835842256804,0.838912550815194,0.94244,0.36506,0.0631831166797189,3.57616170475962,5.80902,1.46625,0.730454526680513
2,"3.5X2","UROPHYLLA X GLOBULUS",184.267912772586,1020,100,99.0103471852196,0.880179964396974,0.93896,0.47487,0.0629676179523678,4.19462146417445,5.63602,1.67589,0.703787188925258
2,"3.5x2.14","BENTHAMII",183.873767051417,538,100,72.9959438116078,0.894017269674712,0.94238,0.67995,0.0414599190036668,4.43910078279118,5.80616,2.29109,0.774431149837058
2,"3.5x2.14","DUNNI",237.132524575309,1078,99.25,113.694155212708,0.849357624998567,0.94244,0.36597,0.0654989318954988,3.73916018501738,5.80927,1.4678,0.8071137191696
2,"3.5x2.14","GLOBULUS X UROPHYLLA",202.732689369671,790,99.5,64.084559830211,0.875641210881672,0.94244,0.58585,0.0431662858043218,4.075781888522,5.80927,1.95681,0.771618193499192
2,"3.5x2.14","GRANDIS X UROPHYLLA",164.877564816288,464,99.5,42.8910775894933,0.922228333863528,0.94244,0.79266,0.0177766593274771,5.05335224510895,5.80928,2.94039,0.504694778120258
2,"3.5x2.14","SALIGNA",223.618930807765,1079.5,99.5,106.36904177552,0.869873326695889,0.94244,0.35741,0.0646323507611163,4.08956548528491,5.80938,1.4534,0.894754469521581
2,"3.5x2.14","UROPHYLLA",174.578974210045,1079,99.5,70.565803675278,0.907501767614163,0.94244,0.35772,0.0401619920368435,4.74843684861063,5.80932,1.45393,0.730979637957751
2,"3.5x2.14","UROPHYLLA X GRANDIS",163.590122767857,783,100,56.6911564066317,0.912040538504464,0.94237,0.60957,0.0297652403761958,4.80056715680804,5.80568,2.03042,0.609569520022238
2,"3.5x2.60","SALIGNA",264.690590752454,1076,99.5,121.46883695799,0.834858078464625,0.94244,0.36675,0.0824632169191583,3.65567278086993,5.80928,1.46913,0.942017897912104
2,"3.5x2.60","UROPHYLLA X GLOBULUS",387.08332103321,869,100,172.258026250755,0.742400118081181,0.94213,0.36683,0.120143374592503,2.90099566642066,5.7931,1.46926,0.927027149896436
2,"3.6X2","GLOBULUS X UROPHYLLA",157.490866250132,724,100,49.8271482305628,0.906097407603516,0.94244,0.54834,0.0353718257004036,4.68264498358573,5.80928,1.85153,0.695069481578689
2,"3.6X2","SALIGNA",213.512153608851,1076,99.5,118.045460905591,0.874504517578852,0.94244,0.37314,0.0712298132214884,4.19400614209351,5.80928,1.48004,0.902083718333037
2,"3.6X2","UROPHYLLA",163.277210043404,639,100,39.9000189944087,0.917492243832757,0.94244,0.64457,0.0249708111375269,4.94397971979561,5.80929,2.15103,0.596495598432586
2,"3.80x2.35","DUNNI",315.203626170877,1052,100,145.707852913737,0.799483355095089,0.94243,0.37355,0.0894161845428741,3.27019890292364,5.80884,1.48074,0.880892245264354
2,"3.80x2.35","SALIGNA",277.082304972216,1072,100,115.25986957622,0.838518823699213,0.94242,0.48052,0.0680334626256662,3.600222814462,5.80826,1.68819,0.779997710244224
2,"3.80x2.35","UROPHYLLA",161.220467032967,321,121,22.7549702852787,0.918547129120879,0.9387,0.82516,0.0136337206005493,4.8954865521978,5.62352,3.23095,0.35615890690284
2,"3.90x2.32","SALIGNA",292.516693679092,1068,99.5,158.690568950333,0.83136622204214,0.94243,0.48027,0.0912956787103367,3.6865000745543,5.80884,1.68764,1.04810421942768
2,"3X2.2","SALIGNA",225.651093044641,808,99.25,88.908731582917,0.867426534024411,0.94235,0.4477,0.0527757674650611,3.95145446413643,5.80435,1.61902,0.731938077935993
2,"3X2.25","SALIGNA",204.926041276537,1022,100,77.3709433964672,0.880797029429737,0.94244,0.47788,0.0488757756628948,4.17990471506574,5.80912,1.68243,0.747715369181829
2,"4.00x1.50","SALIGNA",142.81914893617,266.5,100,19.750456678444,0.915403377659574,0.93888,0.84546,0.0111574346406776,4.78660595744681,5.63225,3.4557,0.299653983988446
2,"4.00x2.00","SALIGNA",248.533067881782,1038,100,112.05743394159,0.840514539789342,0.94244,0.35891,0.0809617273474605,3.66843169832212,5.80905,1.45591,0.809596470618946
2,"4.00x2.00","UROPHYLLA",180.102570379437,1070,100.5,54.0011502214949,0.898384166462668,0.94223,0.55767,0.0282651245002653,4.42101050183598,5.79827,1.87656,0.528805268536716
2,"4.54X1.6","UROPHYLLA",150.293292859208,325,99.5,30.8399978414042,0.917884030066493,0.94239,0.79511,0.0179871977191394,4.90918843018213,5.80663,2.95994,0.491693524310485
2,"4X1.85","BENTHAMII",182.519572953737,1040,99.5,74.1262765614146,0.887202283511269,0.93994,0.55857,0.0362124531634379,4.19987914195334,5.68355,1.87903,0.532762435062439
2,"4X1.85","SALIGNA",184.502287638479,1072,99.5,61.0626068869928,0.892580863097454,0.94244,0.39921,0.0406043961083855,4.37316170898591,5.80929,1.52609,0.697351447179506
2,"4X1.85","UROPHYLLA",345.631377136544,1078,102,206.767843707419,0.812377042958341,0.94242,0.41135,0.104201194256385,3.54389048742445,5.80814,1.54842,1.12648121392609
2,"5.00x1.80","UROPHYLLA",243.746523343267,1036,99.5,109.855631376913,0.828248656165744,0.93393,0.44787,0.0809748925560515,3.50754034057046,5.41005,1.61936,0.762357025445378
2,"5X1.5","GLOBULUS X UROPHYLLA",190.675155279503,310,107,41.0660165675392,0.88025049068323,0.93752,0.79419,0.0297812824360843,4.0600039068323,5.56857,2.95256,0.541296920339822
2,"5X1.5","SALIGNA",210.049965059399,1050,99.5,112.775198646268,0.880662312460122,0.94244,0.46752,0.0603800727451339,4.28315316258014,5.80927,1.66013,0.910724592058503
2,"5X1.5","UROPHYLLA",170.406089508437,392,116,26.7815026388645,0.902012333088775,0.93289,0.77574,0.0183324509862584,4.45749653705063,5.36685,2.81396,0.388109063301138
2,"6X1.25","BENTHAMII",196.13844273743,522,100,64.2343383322615,0.869461117318436,0.93907,0.66016,0.0416176035750755,3.91691569134078,5.64139,2.21022,0.598920383009535
2,"6X1.25","DUNNI",184.154689863843,504,111,49.5564246568623,0.86805256429652,0.92432,0.653,0.0324910171247055,3.83801773827534,5.04255,2.1826,0.438554233556097
2,"6X1.25","SALIGNA",245.960160779537,1078,99.5,162.629493551025,0.844390403995128,0.94244,0.38798,0.0917158790828387,3.82506771663825,5.80927,1.50595,0.981573292307882
2,"6X1.25","UROPHYLLA",193.668694247287,1058,99.5,70.8135785543181,0.879783546355878,0.94244,0.43901,0.0429405123664753,4.1175264420448,5.80915,1.6016,0.672433051766626
2,"6X1.5","SALIGNA",409.06221570066,935,117,156.01922164537,0.719983936903889,0.91299,0.36056,0.1143902412845,2.65771436096845,4.68889,1.45867,0.640587469280829
3,"2.50x2.50","SALIGNA",187.66609528313,1076.5,99.5,72.9909423049405,0.898059245773732,0.94243,0.59023,0.0360315822443841,4.47186520628916,5.80873,1.96998,0.664849567547779
3,"2.70x2.70","SALIGNA",182.49085426142,543,100,51.2682411689538,0.887306875617955,0.94201,0.64947,0.0372176691703577,4.24586286929009,5.78677,2.16925,0.659720106152536
3,"3.00x1.80","SALIGNA",182.821623838163,572,100,53.7918925036691,0.889763932476763,0.94242,0.64908,0.0374846452624652,4.31435273373428,5.80804,2.16779,0.722283295011997
3,"3.00x2.00","GRANDIS",164.414505557139,789,99.5,59.7418770825426,0.904503758905671,0.94244,0.47723,0.0405501057953171,4.66903155029923,5.80897,1.68101,0.728549614259601
3,"3.00x2.00","SALIGNA",183.500267773464,636,100,60.9710748343466,0.897269460436471,0.94244,0.65848,0.0365979292204744,4.478757161936,5.80928,2.20366,0.727769298930347
3,"3.00x2.00","UROPHYLLA",182.641364997278,1078,100,81.8669714737619,0.903227758233533,0.94244,0.56162,0.0378649222500295,4.62108732954545,5.80929,1.88739,0.718708139609298
3,"3.00x2.50","DUNNI",183.549176081942,1022,99.5,60.8604754879688,0.875439784295711,0.94244,0.50747,0.0421352391098212,4.0463236371633,5.80905,1.74948,0.696147240250292
3,"3.00x2.50","GLOBULUS X UROPHYLLA",179.547289515897,892,99.5,55.2830014750246,0.892503997861226,0.94244,0.56383,0.0340510289881675,4.3431857841484,5.80929,1.89351,0.665823921154603
3,"3.00x2.50","HIBRIDO",178.867429600103,1036,99.5,81.8165789277331,0.906115602417385,0.94244,0.49952,0.0434971749759713,4.72695935707857,5.80907,1.73094,0.753497916020506
3,"3.00x2.50","SALIGNA",195.385602305765,1079,99.25,77.7291140271122,0.887407258035981,0.94244,0.38759,0.0473801036594153,4.30733873732186,5.80938,1.50525,0.758142659992383
3,"3.00x2.50","UROPHYLLA",155.663000926852,1023,99.25,47.5003897665582,0.911768109709993,0.94244,0.45851,0.029313355922604,4.79914486646016,5.80929,1.64119,0.643024838956137
3,"3.00x2.50","UROPHYLLA X(CAMALDULENSIS X GRANDIS)",212.820851688693,1078,124,157.771566270324,0.880857870778267,0.9293,0.48359,0.075026292577734,4.26109035242291,5.22401,1.69497,0.712218669929021
3,"3.00x3.00","SALIGNA",215.715348692095,1078,99.5,88.7442237476975,0.870296984935075,0.94244,0.48232,0.0559323854908043,4.04467579425136,5.80929,1.69215,0.832284337310528
3,"3.00x3.00","UROPHYLLA",154.180298416565,696,99.5,49.4760762070785,0.914383110231425,0.94242,0.54259,0.0315899007920557,4.85765891839221,5.80814,1.83641,0.566526459712341
3,"3.50x2.50","SALIGNA",209.422202797203,1052,99.5,76.0448471388549,0.871726690920811,0.94244,0.49229,0.0458665652025572,4.01102611497441,5.80928,1.71443,0.759399023449316
3,"3.50x2.50","UROPHYLLA",163.741354292624,343,101,26.9242321852518,0.909851368802902,0.94243,0.78441,0.0190524890755516,4.68706779443773,5.80876,2.87697,0.543166977903062
3,"3.50x2.50","UROPHYLLA X GRANDIS",185.911984744022,531,100,48.8158783501564,0.892870309520317,0.94239,0.67018,0.0326941853612718,4.33929514546966,5.8064,2.25033,0.634397930774614
3,"3.5X1.75","UROPHYLLA",139.040055568419,262,99.5,27.8937081727137,0.918556341745775,0.94244,0.82309,0.0179265530540617,4.93724635100718,5.80905,3.21019,0.524593354857636
3,"3.5X2","DUNNI",160.352412604628,329,99.5,40.065967738642,0.900882122107336,0.94233,0.79918,0.0245867875447336,4.48413506154604,5.8036,2.99319,0.581170613393547
3,"3.5X2","GLOBULUS X UROPHYLLA",148.936152570481,532,99.5,38.0356549094533,0.910974695043302,0.94241,0.73857,0.0236724436714711,4.74227625023033,5.80782,2.57883,0.578324482395481
3,"3.5X2","SALIGNA",191.90233364522,870,100,61.7131228912433,0.889118039150934,0.94244,0.45761,0.0386275918840586,4.29402197332453,5.80927,1.63932,0.687723599557979
3,"3.5X2","UROPHYLLA X GRANDIS",173.938598283613,365,100,34.5554031038176,0.901730267674704,0.94244,0.77056,0.0216390620991868,4.47797310380057,5.80928,2.77794,0.496327451836863
3,"3.5x2.14","BENTHAMII",177.320948110186,308,123,23.1685533035068,0.880319429852658,0.90912,0.78494,0.0143825778820661,3.98381935297886,4.58337,2.88091,0.232683567642408
3,"3.5x2.14","DUNNI",210.232185922695,1078,99.25,83.6317255773477,0.858794417926314,0.94244,0.40179,0.0527600320628385,3.81267531700953,5.80905,1.53078,0.720685823157121
3,"3.5x2.14","GLOBULUS X UROPHYLLA",179.344952390206,622,99.5,48.1460165694653,0.896521458900117,0.94244,0.70408,0.0280397284996247,4.40752165273999,5.80905,2.39973,0.644527213227017
3,"3.5x2.14","GRANDIS X UROPHYLLA",161.802561837456,443,100,40.0597799528528,0.902532293875147,0.94241,0.72797,0.0254585823718853,4.51789285924617,5.80744,2.52035,0.545688509742687
3,"3.5x2.14","SALIGNA",221.625611786163,1078,99.25,92.1031077178466,0.871124986403099,0.94244,0.35724,0.0569501954905277,4.06431752066312,5.80938,1.45313,0.838987799065094
3,"3.5x2.14","UROPHYLLA",169.053469216809,1078,99.5,64.0539901043137,0.903799184140723,0.94244,0.54444,0.0366415363240907,4.60834429903671,5.80928,1.84126,0.640415052132
3,"3.5x2.14","UROPHYLLA X GLOBULUS",149.595787615084,632,100,34.9804985660966,0.908517931643335,0.94234,0.68682,0.0232150426921784,4.66486013368647,5.80399,2.32079,0.543611466955056
3,"3.5x2.60","SALIGNA",173.837423519129,996,99.5,67.0569284979816,0.89697716903113,0.94244,0.46852,0.0416120965164465,4.50938524675587,5.80928,1.66224,0.788470653572973
3,"3.5x2.60","UROPHYLLA X GLOBULUS",257.256284153005,894,102,141.099378558176,0.814366513661202,0.93999,0.36953,0.120129135873665,3.56619190163934,5.68569,1.47386,1.01132608130183
3,"3.6X2","GLOBULUS X UROPHYLLA",171.935903614458,608,99.5,50.300085691055,0.892765811144578,0.94172,0.61091,0.0290233328583228,4.30733727379518,5.77235,2.03474,0.55845120248266
3,"3.6X2","SALIGNA",167.096345049713,868,99.5,63.6938314785693,0.904485797507352,0.94244,0.4717,0.0393685406635255,4.63438596485086,5.80928,1.66905,0.672803121690429
3,"3.6X2","UROPHYLLA",177.495737950353,621,99.5,43.9802670658359,0.900027520283976,0.94244,0.67099,0.0262754169224537,4.46557344996619,5.80929,2.25364,0.571467371464215
3,"3.80x2.35","DUNNI",148.583768391077,333,99.5,39.4954645651255,0.903768452776459,0.9423,0.74753,0.0279872764789373,4.57375547698149,5.80172,2.63091,0.613161077957212
3,"3.80x2.35","UROPHYLLA",184.806643835616,372,100,34.5310962189077,0.900187220547945,0.94242,0.73821,0.0208038735712831,4.43895759863014,5.80804,2.57678,0.502492418920756
3,"3X2.2","SALIGNA",176.115336704038,649,99.25,59.7277512040165,0.904198342492855,0.94244,0.61736,0.0339064281462967,4.63403096651279,5.80929,2.05592,0.716448339974664
3,"3X2.25","SALIGNA",191.448168321181,932,99.5,77.3204928476704,0.891064192216463,0.94244,0.55079,0.0493227045378545,4.44370856657589,5.80928,1.85801,0.886230907590107
3,"4.00x2.00","SALIGNA",173.840020790021,748,99.5,72.9550895767517,0.890728075537075,0.94244,0.43511,0.0536399627312125,4.43629761399861,5.80927,1.59391,0.848746370015679
3,"4.00x2.00","UROPHYLLA",132.939171699741,447.5,99.25,29.6180780603732,0.924540054644809,0.94244,0.74549,0.0162725793584976,5.12004392867414,5.80937,2.6188,0.463195926480897
3,"4.00x2.00","UROPHYLLA X GRANDIS",157.009225943353,547,99.5,31.9380572017617,0.904352300950272,0.94241,0.72304,0.0232361987817876,4.54829808469416,5.80752,2.49423,0.508387850614481
3,"4.5X1.7","SALIGNA",202.186267343746,760,99.5,71.1263632968582,0.876256837860019,0.94244,0.58911,0.049270704324372,4.11037527057526,5.8091,1.96659,0.778798854285641
3,"4.5X1.7","UROPHYLLA",207.960314136126,1068,100,113.518624721576,0.874881847120419,0.94235,0.41566,0.0674383325367007,4.17489390157068,5.80445,1.55649,0.870386048866706
3,"4X1.7","SALIGNA",213.136940596214,1076,99.5,89.3769562755548,0.873625307898745,0.94243,0.51279,0.0490926486421469,4.03771514977878,5.80865,1.76211,0.712019560499521
3,"4X1.7","UROPHYLLA",183.178067047076,545,99.5,52.0411052846493,0.896620099857346,0.94244,0.5712,0.0313669266901012,4.42028018116976,5.80927,1.91422,0.651423557134545
3,"4X1.85","GLOBULUS X UROPHYLLA",142.628975095785,316,100,20.5160897981282,0.907646973180077,0.93787,0.79472,0.0147466931869305,4.58513788888889,5.58466,2.95684,0.351178009167497
3,"4X1.85","HIBRIDO",193.89256993007,626.5,115,48.0512518753616,0.875652751748252,0.92497,0.63807,0.0274608652790856,3.94399606643357,5.06511,2.12743,0.391698082361115
3,"4X1.85","SALIGNA",220.505039879233,1076,99.5,72.1840636684163,0.869066026974448,0.94243,0.40071,0.0456492387667756,3.94460000463574,5.80884,1.52881,0.686217108036403
3,"4X1.85","UROPHYLLA",242.761113585746,1076,100,156.709244082341,0.856937669784707,0.94243,0.36562,0.094938028738706,4.02373659896065,5.80847,1.4672,0.968975498862276
3,"4X1.85","UROPHYLLA X(CAMALDULENSIS X GRANDIS)",261.046948356807,379,174,38.9747297023526,0.823334530516432,0.88403,0.73554,0.0294764886150502,3.24873713615023,4.03061,2.56177,0.301087666865653
3,"5.00x1.80","UROPHYLLA",159.742553191489,1072,99.25,72.9527557642257,0.900622705167173,0.94234,0.58125,0.0439545951509182,4.57949645592705,5.80381,1.94322,0.713677915483102
3,"5X1.5","GLOBULUS X UROPHYLLA",217.924689251767,432,100,58.1288818167226,0.866255859127468,0.94225,0.73529,0.0367534140702368,3.85407370948087,5.79923,2.56038,0.601211465738457
3,"5X1.5","SALIGNA",203.964902250919,624,99.5,65.0374931841948,0.8761498477715,0.94244,0.64649,0.0397091306216123,4.04484363509999,5.80906,2.15814,0.672955072592657
3,"5X1.5","UROPHYLLA",193.545867344181,1066,99.5,61.8722466191041,0.895217605816531,0.94244,0.5994,0.0338275185576294,4.41462756473323,5.80927,1.99812,0.706481153721094
3,"6X1.25","BENTHAMII",266.702371301176,723,99.5,84.287422886669,0.816298094852047,0.93883,0.59799,0.0500133505815892,3.24916319010944,5.63006,1.99375,0.546252585753764
3,"6X1.25","DUNNI",217.210476841566,651,99.5,67.4940859045989,0.829593240471714,0.93691,0.61421,0.0446657061086166,3.37450170398223,5.54067,2.04553,0.527000528493339
3,"6X1.25","SALIGNA",231.902513987044,1078,99.5,106.577918215912,0.858351948616019,0.94243,0.35784,0.0626601820234376,3.85274750861307,5.80857,1.45413,0.775514357231749
3,"6X1.25","UROPHYLLA",207.314985582551,1066,99.5,69.66126684043,0.868021199931481,0.94241,0.36458,0.0456641259839141,3.91532275987096,5.80775,1.46545,0.65060958377172
3,"6X1.5","SALIGNA",295.493816750984,811,101,142.942578122024,0.824558255574293,0.94136,0.52949,0.0882139406213732,3.55116381300356,5.75403,1.80297,0.926122235667299
4,"2.50x2.50","SALIGNA",165.031236055332,1070,100,52.7695724872414,0.912274547077197,0.94243,0.56599,0.027091864726321,4.78293500223115,5.8088,1.89952,0.56839608772127
4,"2.70x2.70","SALIGNA",218.934671041562,1072,99.5,89.4496718065505,0.867303371193,0.94228,0.46409,0.0545182146800644,3.95938340610803,5.80105,1.65288,0.744910878669133
4,"3.00x1.80","SALIGNA",183.007989385128,1072,100,62.2957303899441,0.893810746428773,0.94244,0.55702,0.0374006241186992,4.40827132064818,5.80929,1.87481,0.751207721852212
4,"3.00x2.00","DUNNI",208.152895855473,394,127,28.686792045321,0.874107181190223,0.9264,0.7529,0.0183396545131604,3.88861986716259,5.11613,2.66344,0.29020820846546
4,"3.00x2.00","GRANDIS",197.480665211615,869,100,65.0044492942306,0.883811709052951,0.94237,0.50947,0.0370373616511144,4.15332731637882,5.8053,1.7542,0.58252176150543
4,"3.00x2.00","SALIGNA",171.358919489759,946,99.5,57.1479566213433,0.903965779673735,0.94244,0.55774,0.0348245633750079,4.62617415751883,5.80929,1.87675,0.698724268841088
4,"3.00x2.00","UROPHYLLA",185.555412163252,440,100,44.8092093677112,0.895457627036619,0.94224,0.76418,0.0243606482052152,4.34590089127279,5.79892,2.73513,0.523541037185051
4,"3.00x2.00","UROPHYLLA X GRANDIS",174.048635008029,689,106,35.5892449030816,0.900167994952971,0.93625,0.66184,0.0205002789629207,4.41724640055059,5.51126,2.21684,0.385226247423092
4,"3.00x2.50","BICOSTATA",250.447839729665,548.5,99.25,81.4141234254624,0.824135390779628,0.94204,0.66021,0.0544285188021804,3.36231158725561,5.78873,2.21044,0.636197432234751
4,"3.00x2.50","DUNNI",207.774557196412,1074,99.5,77.4090616450437,0.858555003870263,0.94242,0.37704,0.0514149995823995,3.81391868631141,5.80798,1.48676,0.73816759119677
4,"3.00x2.50","GLOBULUS X UROPHYLLA",168.720788791833,807,99.5,49.9443645374107,0.896713930771259,0.94244,0.5589,0.0318667302450807,4.41888371138659,5.80927,1.87991,0.617903931241142
4,"3.00x2.50","SALIGNA",179.208995206964,1078,99.25,63.4912599005496,0.896504839681198,0.94244,0.3753,0.0391212570466605,4.46581870229919,5.80938,1.48375,0.720944163050252
4,"3.00x2.50","UROPHYLLA",186.543306613226,1078,99.5,70.3592470081164,0.887707466933868,0.94243,0.4504,0.0397439988046362,4.24314503807615,5.80888,1.6245,0.61725640574407
4,"3.00x2.50","UROPHYLLA X GRANDIS",161.162146109681,1036,99.5,47.6457895903072,0.905876655117799,0.94243,0.41038,0.0342113641906576,4.65895527420313,5.80865,1.54662,0.659528221823692
4,"3.00x2.50","UROPHYLLA X(CAMALDULENSIS X GRANDIS)",237.818696275072,1078,99.5,139.386716985745,0.858846025787966,0.94181,0.35777,0.0710600190529298,3.8627531461318,5.77668,1.45402,0.733406092770934
4,"3.00x3.00","SALIGNA",190.757049491982,1076,99.5,68.3772055820913,0.887122796237845,0.94244,0.4395,0.0451194920280041,4.28667252944868,5.8093,1.60258,0.734174139120029
4,"3.00x3.00","UROPHYLLA",186.892715657754,1062.5,99.5,61.4881115087806,0.888384658733755,0.9424,0.42898,0.0406058015709997,4.249169753534,5.80712,1.58192,0.581313436990129
4,"3.50x2.50","SALIGNA",190.831169422287,1002,99.5,60.8743200830767,0.888069303717528,0.94244,0.50689,0.0368440142669955,4.26326641737122,5.80928,1.74811,0.677634245611422
4,"3.50x2.50","UROPHYLLA",155.58449448222,362,100,28.0816524309618,0.914202205997102,0.94244,0.78074,0.0179732802848167,4.79756544197971,5.80905,2.84987,0.490531099796986
4,"3.50x2.50","UROPHYLLA X GRANDIS",201.143221127934,615,100,50.1818272465944,0.886909154539664,0.94244,0.70264,0.0288287919767104,4.18429252388652,5.80905,2.39289,0.546594596389347
4,"3.5X1.75","UROPHYLLA",120.986752460257,209,99.5,17.3566944282383,0.920621124148372,0.94106,0.85481,0.0126425222507522,4.96300953822861,5.73864,3.57423,0.380494768787539
4,"3.5X2","DUNNI",147.046240145543,284,99.5,30.5050983391691,0.905121388720437,0.94238,0.80966,0.0247054632786814,4.59253719223772,5.80592,3.08345,0.593651476513277
4,"3.5X2","GLOBULUS X UROPHYLLA",158.98374688482,528,99.5,49.2399966649913,0.905496405894463,0.94243,0.74564,0.0283365360823065,4.62307255932387,5.80884,2.61968,0.627506281659199
4,"3.5X2","SALIGNA",166.210528054986,598,99.5,34.8345334395692,0.905614606437116,0.94242,0.64463,0.021284580352033,4.57215520586875,5.80821,2.15128,0.497798912149859
4,"3.5X2","UROPHYLLA X GRANDIS",196.127133002541,332,100,36.4292051551084,0.884160776957521,0.93709,0.79206,0.0193145351415256,4.07745533099358,5.54883,2.93569,0.366419650974461
4,"3.5x2.14","BENTHAMII",198.960043409629,586,99.5,59.8016665838842,0.85600687516443,0.93987,0.58189,0.0428266418609281,3.71371534135754,5.67987,1.94512,0.59163042693177
