"DATE_TIME","GCI_MIN","STAND"
-78,0.156984855183685,"ALCINA_001A"
-77,0.15817768074453,"ALCINA_001A"
-76,0.159466252212687,"ALCINA_001A"
-75,0.160855011965579,"ALCINA_001A"
-74,0.162348664838096,"ALCINA_001A"
-73,0.163952199760785,"ALCINA_001A"
-72,0.165670913092703,"ALCINA_001A"
-71,0.167510433808741,"ALCINA_001A"
-70,0.169476750717594,"ALCINA_001A"
-69,0.171576241904696,"ALCINA_001A"
-68,0.17381570661456,"ALCINA_001A"
-67,0.176202399809298,"ALCINA_001A"
-66,0.178744069664935,"ALCINA_001A"
-65,0.181448998294727,"ALCINA_001A"
-64,0.18432604601946,"ALCINA_001A"
-63,0.187384699538923,"ALCINA_001A"
-62,0.190635124396988,"ALCINA_001A"
-61,0.194088222175326,"ALCINA_001A"
-60,0.197755692898428,"ALCINA_001A"
-59,0.201650103185859,"ALCINA_001A"
-58,0.205784960747218,"ALCINA_001A"
-57,0.210174795882036,"ALCINA_001A"
-56,0.214835250721605,"ALCINA_001A"
-55,0.219783177033646,"ALCINA_001A"
-54,0.225036743504906,"ALCINA_001A"
-53,0.230615553522628,"ALCINA_001A"
-52,0.236540774594895,"ALCINA_001A"
-51,0.242835280683827,"ALCINA_001A"
-50,0.249523808876629,"ALCINA_001A"
-49,0.256633131989692,"ALCINA_001A"
-48,0.264192248893114,"ALCINA_001A"
-47,0.272232594560058,"ALCINA_001A"
-46,0.280788272090764,"ALCINA_001A"
-45,0.289896309238754,"ALCINA_001A"
-44,0.299596942281356,"ALCINA_001A"
-43,0.309933930433315,"ALCINA_001A"
-42,0.320954904406997,"ALCINA_001A"
-41,0.332711753182435,"ALCINA_001A"
-40,0.34526105357312,"ALCINA_001A"
-39,0.358664547768357,"ALCINA_001A"
-38,0.372989674710547,"ALCINA_001A"
-37,0.388310161938492,"ALCINA_001A"
-36,0.404706685409674,"ALCINA_001A"
-35,0.422267605822081,"ALCINA_001A"
-34,0.441089791108511,"ALCINA_001A"
-33,0.461279536095477,"ALCINA_001A"
-32,0.482953591830756,"ALCINA_001A"
-31,0.506240318817898,"ALCINA_001A"
-30,0.531280980387772,"ALCINA_001A"
-29,0.558231194726788,"ALCINA_001A"
-28,0.587262566716344,"ALCINA_001A"
-27,0.618564523773561,"ALCINA_001A"
-26,0.652346383384099,"ALCINA_001A"
-25,0.688839684059706,"ALCINA_001A"
-24,0.728300816124653,"ALCINA_001A"
-23,0.77101399414071,"ALCINA_001A"
-22,0.81729461904196,"ALCINA_001A"
-21,0.867493085312455,"ALCINA_001A"
-20,0.921999096970801,"ALCINA_001A"
-19,0.981246565925833,"ALCINA_001A"
-18,1.0457191776721,"ALCINA_001A"
-17,1.11595672258131,"ALCINA_001A"
-16,1.1925623065451,"ALCINA_001A"
-15,1.27621057282606,"ALCINA_001A"
-14,1.36765708813867,"ALCINA_001A"
-13,1.46774907076067,"ALCINA_001A"
-12,1.57743766751824,"ALCINA_001A"
-11,1.69779202057396,"ALCINA_001A"
-10,1.83001540499817,"ALCINA_001A"
-9,1.97546376522716,"ALCINA_001A"
-8,2.1356670340239,"ALCINA_001A"
-7,2.31235368303636,"ALCINA_001A"
-6,2.50747903138482,"ALCINA_001A"
-5,2.7232579301688,"ALCINA_001A"
-4,2.96220254908849,"ALCINA_001A"
-3,3.22716611979761,"ALCINA_001A"
-2,3.52139364308548,"ALCINA_001A"
-1,3.84858074827834,"ALCINA_001A"
0,4.21294210909124,"ALCINA_001A"
1,4.61929107748974,"ALCINA_001A"
-180,0.128129314130153,"ALDOSANI_031A"
-179,0.129610466567571,"ALDOSANI_031A"
-178,0.131056619747162,"ALDOSANI_031A"
-177,0.13246690565673,"ALDOSANI_031A"
-176,0.133840511291984,"ALDOSANI_031A"
-175,0.135176679402668,"ALDOSANI_031A"
-174,0.13647470909762,"ALDOSANI_031A"
-173,0.137733956310246,"ALDOSANI_031A"
-172,0.138953834126295,"ALDOSANI_031A"
-171,0.140133812976282,"ALDOSANI_031A"
-170,0.1412734206953,"ALDOSANI_031A"
-169,0.142372242453326,"ALDOSANI_031A"
-168,0.143429920559512,"ALDOSANI_031A"
-167,0.144446154144252,"ALDOSANI_031A"
-166,0.145420698723157,"ALDOSANI_031A"
-165,0.14635336564729,"ALDOSANI_031A"
-164,0.147244021444343,"ALDOSANI_031A"
-163,0.148092587055578,"ALDOSANI_031A"
-162,0.148899036973631,"ALDOSANI_031A"
-161,0.14966339828638,"ALDOSANI_031A"
-160,0.150385749632274,"ALDOSANI_031A"
-159,0.151066220072603,"ALDOSANI_031A"
-158,0.151704987886316,"ALDOSANI_031A"
-157,0.15230227929302,"ALDOSANI_031A"
-156,0.152858367109878,"ALDOSANI_031A"
-155,0.153373569348121,"ALDOSANI_031A"
-154,0.153848247754889,"ALDOSANI_031A"
-153,0.154282806306104,"ALDOSANI_031A"
-152,0.154677689656024,"ALDOSANI_031A"
-151,0.155033381549063,"ALDOSANI_031A"
-150,0.155350403199398,"ALDOSANI_031A"
-149,0.155629311643758,"ALDOSANI_031A"
-148,0.155870698072702,"ALDOSANI_031A"
-147,0.156075186145548,"ALDOSANI_031A"
-146,0.156243430293985,"ALDOSANI_031A"
-145,0.156376114019229,"ALDOSANI_031A"
-144,0.156473948187442,"ALDOSANI_031A"
-143,0.156537669327936,"ALDOSANI_031A"
-142,0.156568037938514,"ALDOSANI_031A"
-141,0.156565836802107,"ALDOSANI_031A"
-140,0.156531869318668,"ALDOSANI_031A"
-139,0.156466957856076,"ALDOSANI_031A"
-138,0.156371942123615,"ALDOSANI_031A"
-137,0.156247677571361,"ALDOSANI_031A"
-136,0.156095033818625,"ALDOSANI_031A"
-135,0.155914893114358,"ALDOSANI_031A"
-134,0.155708148832248,"ALDOSANI_031A"
-133,0.155475704003002,"ALDOSANI_031A"
-132,0.155218469886103,"ALDOSANI_031A"
-131,0.154937364583136,"ALDOSANI_031A"
-130,0.154633311694573,"ALDOSANI_031A"
-129,0.154307239021681,"ALDOSANI_031A"
-128,0.153960077315072,"ALDOSANI_031A"
-127,0.153592759071174,"ALDOSANI_031A"
-126,0.153206217377763,"ALDOSANI_031A"
-125,0.152801384809473,"ALDOSANI_031A"
-124,0.152379192374077,"ALDOSANI_031A"
-123,0.151940568510128,"ALDOSANI_031A"
-122,0.151486438136417,"ALDOSANI_031A"
-121,0.151017721753539,"ALDOSANI_031A"
-120,0.150535334597738,"ALDOSANI_031A"
-119,0.150040185847027,"ALDOSANI_031A"
-118,0.149533177879509,"ALDOSANI_031A"
-117,0.149015205583639,"ALDOSANI_031A"
-116,0.148487155720133,"ALDOSANI_031A"
-115,0.147949906335047,"ALDOSANI_031A"
-114,0.14740432622352,"ALDOSANI_031A"
-113,0.146851274443554,"ALDOSANI_031A"
-112,0.146291599879126,"ALDOSANI_031A"
-111,0.145726140851879,"ALDOSANI_031A"
-110,0.145155724780539,"ALDOSANI_031A"
-109,0.144581167887189,"ALDOSANI_031A"
-108,0.144003274949453,"ALDOSANI_031A"
-107,0.14342283909761,"ALDOSANI_031A"
-106,0.142840641655635,"ALDOSANI_031A"
-105,0.142257452025123,"ALDOSANI_031A"
-104,0.141674027611025,"ALDOSANI_031A"
-103,0.141091113788146,"ALDOSANI_031A"
-102,0.1405094439073,"ALDOSANI_031A"
-101,0.139929739340041,"ALDOSANI_031A"
-100,0.1393527095609,"ALDOSANI_031A"
-99,0.138779052266045,"ALDOSANI_031A"
-98,0.13820945352731,"ALDOSANI_031A"
-97,0.137644587980548,"ALDOSANI_031A"
-96,0.137085119047312,"ALDOSANI_031A"
-95,0.136531699188851,"ALDOSANI_031A"
-94,0.135984970191503,"ALDOSANI_031A"
-93,0.135445563482534,"ALDOSANI_031A"
-92,0.134914100475589,"ALDOSANI_031A"
-91,0.134391192944896,"ALDOSANI_031A"
-90,0.133877443427467,"ALDOSANI_031A"
-89,0.133373445652566,"ALDOSANI_031A"
-88,0.132879784997778,"ALDOSANI_031A"
-87,0.132397038971064,"ALDOSANI_031A"
-86,0.131925777718279,"ALDOSANI_031A"
-85,0.131466564555648,"ALDOSANI_031A"
-84,0.131019956526819,"ALDOSANI_031A"
-83,0.130586504984139,"ALDOSANI_031A"
-82,0.130166756193903,"ALDOSANI_031A"
-81,0.129761251965396,"ALDOSANI_031A"
-80,0.129370530303618,"ALDOSANI_031A"
-79,0.1289951260857,"ALDOSANI_031A"
-78,0.128635571761059,"ALDOSANI_031A"
-77,0.128292398075472,"ALDOSANI_031A"
-76,0.127966134819335,"ALDOSANI_031A"
-75,0.127657311600436,"ALDOSANI_031A"
-74,0.127366458641741,"ALDOSANI_031A"
-73,0.127094107604714,"ALDOSANI_031A"
-72,0.126840792438879,"ALDOSANI_031A"
-71,0.126607050258387,"ALDOSANI_031A"
-70,0.126393422246498,"ALDOSANI_031A"
-69,0.126200454589008,"ALDOSANI_031A"
-68,0.126028699437769,"ALDOSANI_031A"
-67,0.125878715905588,"ALDOSANI_031A"
-66,0.125751071093928,"ALDOSANI_031A"
-65,0.125646341154982,"ALDOSANI_031A"
-64,0.125565112389846,"ALDOSANI_031A"
-63,0.125507982384659,"ALDOSANI_031A"
-62,0.125475561186762,"ALDOSANI_031A"
-61,0.125468472523098,"ALDOSANI_031A"
-60,0.125487355063263,"ALDOSANI_031A"
-59,0.125532863729795,"ALDOSANI_031A"
-58,0.125605671058516,"ALDOSANI_031A"
-57,0.125706468611947,"ALDOSANI_031A"
-56,0.125835968449044,"ALDOSANI_031A"
-55,0.125994904654746,"ALDOSANI_031A"
-54,0.126184034933092,"ALDOSANI_031A"
-53,0.126404142267915,"ALDOSANI_031A"
-52,0.126656036655447,"ALDOSANI_031A"
-51,0.126940556913437,"ALDOSANI_031A"
-50,0.12725857257174,"ALDOSANI_031A"
-49,0.12761098584968,"ALDOSANI_031A"
-48,0.127998733725854,"ALDOSANI_031A"
-47,0.128422790106453,"ALDOSANI_031A"
-46,0.128884168098607,"ALDOSANI_031A"
-45,0.129383922395691,"ALDOSANI_031A"
-44,0.129923151782054,"ALDOSANI_031A"
-43,0.130503001765128,"ALDOSANI_031A"
-42,0.131124667343451,"ALDOSANI_031A"
-41,0.131789395919719,"ALDOSANI_031A"
-40,0.132498490368663,"ALDOSANI_031A"
-39,0.133253312270192,"ALDOSANI_031A"
-38,0.134055285319037,"ALDOSANI_031A"
-37,0.134905898922897,"ALDOSANI_031A"
-36,0.135806712001954,"ALDOSANI_031A"
-35,0.136759357003582,"ALDOSANI_031A"
-34,0.137765544147021,"ALDOSANI_031A"
-33,0.138827065913912,"ALDOSANI_031A"
-32,0.139945801801721,"ALDOSANI_031A"
-31,0.14112372335834,"ALDOSANI_031A"
-30,0.142362899517494,"ALDOSANI_031A"
-29,0.143665502256056,"ALDOSANI_031A"
-28,0.145033812595933,"ALDOSANI_031A"
-27,0.146470226974882,"ALDOSANI_031A"
-26,0.147977264012466,"ALDOSANI_031A"
-25,0.149557571699338,"ALDOSANI_031A"
-24,0.151213935040191,"ALDOSANI_031A"
-23,0.15294928418304,"ALDOSANI_031A"
-22,0.154766703070028,"ALDOSANI_031A"
-21,0.156669438647658,"ALDOSANI_031A"
-20,0.158660910677337,"ALDOSANI_031A"
-19,0.160744722190304,"ALDOSANI_031A"
-18,0.162924670634501,"ALDOSANI_031A"
-17,0.165204759764722,"ALDOSANI_031A"
-16,0.167589212331461,"ALDOSANI_031A"
-15,0.170082483628362,"ALDOSANI_031A"
-14,0.172689275962955,"ALDOSANI_031A"
-13,0.175414554120681,"ALDOSANI_031A"
-12,0.17826356189788,"ALDOSANI_031A"
-11,0.181241839785654,"ALDOSANI_031A"
-10,0.184355243893288,"ALDOSANI_031A"
-9,0.187609966207281,"ALDOSANI_031A"
-8,0.19101255629006,"ALDOSANI_031A"
-7,0.194569944531235,"ALDOSANI_031A"
-6,0.198289467073754,"ALDOSANI_031A"
-5,0.202178892547771,"ALDOSANI_031A"
-4,0.206246450756388,"ALDOSANI_031A"
-3,0.210500863469832,"ALDOSANI_031A"
-2,0.214951377498205,"ALDOSANI_031A"
-1,0.219607800227761,"ALDOSANI_031A"
0,0.224480537821844,"ALDOSANI_031A"
1,0.22958063630538,"ALDOSANI_031A"
-180,3.08044970657e-05,"AROEIRAB_017A"
-179,4.7605169090767e-05,"AROEIRAB_017A"
-178,7.25477674098039e-05,"AROEIRAB_017A"
-177,0.000109048235838278,"AROEIRAB_017A"
-176,0.00016170840371709,"AROEIRAB_017A"
-175,0.000236624980832266,"AROEIRAB_017A"
-174,0.000341741208594782,"AROEIRAB_017A"
-173,0.000487233980947928,"AROEIRAB_017A"
-172,0.000685923921360402,"AROEIRAB_017A"
-171,0.000953689917561792,"AROEIRAB_017A"
-170,0.00130986337229707,"AROEIRAB_017A"
-169,0.00177757147033356,"AROEIRAB_017A"
-168,0.00238399375046998,"AROEIRAB_017A"
-167,0.00316049293416672,"AROEIRAB_017A"
-166,0.00414258002273143,"AROEIRAB_017A"
-165,0.0053696757650198,"AROEIRAB_017A"
-164,0.00688463616699271,"AROEIRAB_017A"
-163,0.00873301894448243,"AROEIRAB_017A"
-162,0.0109620805570822,"AROEIRAB_017A"
-161,0.0136195091784144,"AROEIRAB_017A"
-160,0.0167519167620272,"AROEIRAB_017A"
-159,0.0204031320378658,"AROEIRAB_017A"
-158,0.024612354376284,"AROEIRAB_017A"
-157,0.0294122444352117,"AROEIRAB_017A"
-156,0.0348270398562756,"AROEIRAB_017A"
-155,0.0408707916921039,"AROEIRAB_017A"
-154,0.0475458187672766,"AROEIRAB_017A"
-153,0.0548414722929393,"AROEIRAB_017A"
-152,0.0627332917885683,"AROEIRAB_017A"
-151,0.071182616273167,"AROEIRAB_017A"
-150,0.0801366928325924,"AROEIRAB_017A"
-149,0.0895292995196107,"AROEIRAB_017A"
-148,0.0992818728458357,"AROEIRAB_017A"
-147,0.109305103746389,"AROEIRAB_017A"
-146,0.119500941658697,"AROEIRAB_017A"
-145,0.129764925873105,"AROEIRAB_017A"
-144,0.139988747868147,"AROEIRAB_017A"
-143,0.150062938794214,"AROEIRAB_017A"
-142,0.159879572998085,"AROEIRAB_017A"
-141,0.169334881392671,"AROEIRAB_017A"
-140,0.178331677040884,"AROEIRAB_017A"
-139,0.186781508648581,"AROEIRAB_017A"
-138,0.194606474597834,"AROEIRAB_017A"
-137,0.201740649398665,"AROEIRAB_017A"
-136,0.208131094660542,"AROEIRAB_017A"
-135,0.213738446617639,"AROEIRAB_017A"
-134,0.218537090771037,"AROEIRAB_017A"
-133,0.222514950438824,"AROEIRAB_017A"
-132,0.225672929285937,"AROEIRAB_017A"
-131,0.228024057858388,"AROEIRAB_017A"
-130,0.229592400644115,"AROEIRAB_017A"
-129,0.230411783324686,"AROEIRAB_017A"
-128,0.230524399953587,"AROEIRAB_017A"
-127,0.22997935722192,"AROEIRAB_017A"
-126,0.228831208263481,"AROEIRAB_017A"
-125,0.227138522162524,"AROEIRAB_017A"
-124,0.224962528012522,"AROEIRAB_017A"
-123,0.222365864551626,"AROEIRAB_017A"
-122,0.219411458528996,"AROEIRAB_017A"
-121,0.216161547417519,"AROEIRAB_017A"
-120,0.212676855179965,"AROEIRAB_017A"
-119,0.209015923728702,"AROEIRAB_017A"
-118,0.205234597624533,"AROEIRAB_017A"
-117,0.20138565549693,"AROEIRAB_017A"
-116,0.197518578634928,"AROEIRAB_017A"
-115,0.193679445147395,"AROEIRAB_017A"
-114,0.1899109369415,"AROEIRAB_017A"
-113,0.186252446416275,"AROEIRAB_017A"
-112,0.182740270101151,"AROEIRAB_017A"
-111,0.179407877373937,"AROEIRAB_017A"
-110,0.176286243762662,"AROEIRAB_017A"
-109,0.173404240078257,"AROEIRAB_017A"
-108,0.170789070665216,"AROEIRAB_017A"
-107,0.168466756341489,"AROEIRAB_017A"
-106,0.166462660096905,"AROEIRAB_017A"
-105,0.164802056327269,"AROEIRAB_017A"
-104,0.163510747322777,"AROEIRAB_017A"
-103,0.162615733958784,"AROEIRAB_017A"
-102,0.162145951142867,"AROEIRAB_017A"
-101,0.162133082682521,"AROEIRAB_017A"
-100,0.162612475027972,"AROEIRAB_017A"
-99,0.163624175047791,"AROEIRAB_017A"
-98,0.165214123918238,"AROEIRAB_017A"
-97,0.167435547752614,"AROEIRAB_017A"
-96,0.170350596291289,"AROEIRAB_017A"
-95,0.174032294509298,"AROEIRAB_017A"
-94,0.178566889291567,"AROEIRAB_017A"
-93,0.184056695590915,"AROEIRAB_017A"
-92,0.190623575343274,"AROEIRAB_017A"
-91,0.198413220046197,"AROEIRAB_017A"
-90,0.207600457251391,"AROEIRAB_017A"
-89,0.218395866272215,"AROEIRAB_017A"
-88,0.231054074612942,"AROEIRAB_017A"
-87,0.245884221469335,"AROEIRAB_017A"
-86,0.263263228456052,"AROEIRAB_017A"
-85,0.283652724818995,"AROEIRAB_017A"
-84,0.307620754799182,"AROEIRAB_017A"
-83,0.335869776623451,"AROEIRAB_017A"
-82,0.369272985486406,"AROEIRAB_017A"
-81,0.408921713239932,"AROEIRAB_017A"
-80,0.456187655930016,"AROEIRAB_017A"
-79,0.5128050727876,"AROEIRAB_017A"
-78,0.5809800547146,"AROEIRAB_017A"
-77,0.663536721459521,"AROEIRAB_017A"
-76,0.76411413368006,"AROEIRAB_017A"
-75,0.887433329535556,"AROEIRAB_017A"
-74,1.03966200477491,"AROEIRAB_017A"
-73,1.22891613348751,"AROEIRAB_017A"
-72,1.46595505958404,"AROEIRAB_017A"
-71,1.76515199274301,"AROEIRAB_017A"
-70,2.14585957963781,"AROEIRAB_017A"
-69,2.63434672146452,"AROEIRAB_017A"
-68,3.26656808326067,"AROEIRAB_017A"
-67,4.09215750438052,"AROEIRAB_017A"
-66,5.18023564826385,"AROEIRAB_017A"
-65,6.62793043518059,"AROEIRAB_017A"
-64,8.57299003419611,"AROEIRAB_017A"
-63,11.2126263502757,"AROEIRAB_017A"
-62,14.8319323711329,"AROEIRAB_017A"
-61,19.8471513003048,"AROEIRAB_017A"
-60,26.8722099160723,"AROEIRAB_017A"
-59,36.8220571036103,"AROEIRAB_017A"
-58,51.0748233855215,"AROEIRAB_017A"
-57,71.7289649923023,"AROEIRAB_017A"
-56,102.015419814082,"AROEIRAB_017A"
-55,146.965482855473,"AROEIRAB_017A"
-54,214.505207674585,"AROEIRAB_017A"
-53,317.269267660698,"AROEIRAB_017A"
-52,475.642381788534,"AROEIRAB_017A"
-51,722.919865638925,"AROEIRAB_017A"
-50,1114.17022945456,"AROEIRAB_017A"
-49,1741.64412537056,"AROEIRAB_017A"
-48,2761.90329881049,"AROEIRAB_017A"
-47,4444.1980077187,"AROEIRAB_017A"
-46,7257.86549963847,"AROEIRAB_017A"
-45,12032.3295092932,"AROEIRAB_017A"
-44,20253.9859801498,"AROEIRAB_017A"
-43,34624.6970692233,"AROEIRAB_017A"
-42,60127.1820923266,"AROEIRAB_017A"
-41,106086.424350772,"AROEIRAB_017A"
-40,190216.228781536,"AROEIRAB_017A"
-39,346680.024587714,"AROEIRAB_017A"
-38,642389.255249192,"AROEIRAB_017A"
-37,1210460.48732706,"AROEIRAB_017A"
-36,2319960.38049036,"AROEIRAB_017A"
-35,4523585.69706573,"AROEIRAB_017A"
-34,8975364.21979645,"AROEIRAB_017A"
-33,18125210.001835,"AROEIRAB_017A"
-32,37262365.5031677,"AROEIRAB_017A"
-31,78002568.9766464,"AROEIRAB_017A"
-30,166300365.233656,"AROEIRAB_017A"
-29,361175276.325872,"AROEIRAB_017A"
-28,799241525.488716,"AROEIRAB_017A"
-27,1802469745.46024,"AROEIRAB_017A"
-26,4143645055.80876,"AROEIRAB_017A"
-25,9712173465.36351,"AROEIRAB_017A"
-24,23214767427.3944,"AROEIRAB_017A"
-23,56600591291.4143,"AROEIRAB_017A"
-22,140792987854.404,"AROEIRAB_017A"
-21,357387378396.699,"AROEIRAB_017A"
-20,925955734934.417,"AROEIRAB_017A"
-19,2449225500326.51,"AROEIRAB_017A"
-18,6615300128938.99,"AROEIRAB_017A"
-17,18249344410553.2,"AROEIRAB_017A"
-16,51430011256358.7,"AROEIRAB_017A"
-15,148099062685606,"AROEIRAB_017A"
-14,435862033595322,"AROEIRAB_017A"
-13,1311298347390439,"AROEIRAB_017A"
-12,4033707762439998,"AROEIRAB_017A"
-11,12689733269005242,"AROEIRAB_017A"
-10,40835737528333680,"AROEIRAB_017A"
-9,134450636675354064,"AROEIRAB_017A"
-8,453017076952095936,"AROEIRAB_017A"
-7,1562392827868644096,"AROEIRAB_017A"
-6,5516765887120804864,"AROEIRAB_017A"
-5,19947672453305794560,"AROEIRAB_017A"
-4,7.3876780417084e+19,"AROEIRAB_017A"
-3,2.80302165108638e+20,"AROEIRAB_017A"
-2,1.08978896466618e+21,"AROEIRAB_017A"
-1,4.34260694690531e+21,"AROEIRAB_017A"
0,1.77396686993583e+22,"AROEIRAB_017A"
1,7.43056869891451e+22,"AROEIRAB_017A"
-180,4.8698903559147e-09,"ARROIOXAVIER_012A"
-179,1.12440059886062e-08,"ARROIOXAVIER_012A"
-178,2.53441319378118e-08,"ARROIOXAVIER_012A"
-177,5.57841580677482e-08,"ARROIOXAVIER_012A"
-176,1.19934490939462e-07,"ARROIOXAVIER_012A"
-175,2.51941495281205e-07,"ARROIOXAVIER_012A"
-174,5.1724981504014e-07,"ARROIOXAVIER_012A"
-173,1.03817044802635e-06,"ARROIOXAVIER_012A"
-172,2.03763925790279e-06,"ARROIOXAVIER_012A"
-171,3.91200045663751e-06,"ARROIOXAVIER_012A"
-170,7.3486251819767e-06,"ARROIOXAVIER_012A"
-169,1.35105037002111e-05,"ARROIOXAVIER_012A"
-168,2.43174410010697e-05,"ARROIOXAVIER_012A"
-167,4.28615358398005e-05,"ARROIOXAVIER_012A"
-166,7.40020510118686e-05,"ARROIOXAVIER_012A"
-165,0.000125189699210699,"ARROIOXAVIER_012A"
-164,0.000207570145009723,"ARROIOXAVIER_012A"
-163,0.00033740792322356,"ARROIOXAVIER_012A"
-162,0.000537851521950495,"ARROIOXAVIER_012A"
-161,0.000841025000574202,"ARROIOXAVIER_012A"
-160,0.00129037942856675,"ARROIOXAVIER_012A"
-159,0.00194316920112267,"ARROIOXAVIER_012A"
-158,0.00287283782567859,"ARROIOXAVIER_012A"
-157,0.004171013050452,"ARROIOXAVIER_012A"
-156,0.00594873434888562,"ARROIOXAVIER_012A"
-155,0.00833648228593258,"ARROIOXAVIER_012A"
-154,0.0114825662560504,"ARROIOXAVIER_012A"
-153,0.0155494704046009,"ARROIOXAVIER_012A"
-152,0.020707868559135,"ARROIOXAVIER_012A"
-151,0.0271282010045965,"ARROIOXAVIER_012A"
-150,0.0349699514093187,"ARROIOXAVIER_012A"
-149,0.0443690514435719,"ARROIOXAVIER_012A"
-148,0.0554241424615412,"ARROIOXAVIER_012A"
-147,0.0681826984568474,"ARROIOXAVIER_012A"
-146,0.0826282195454814,"ARROIOXAVIER_012A"
-145,0.0986698011008712,"ARROIOXAVIER_012A"
-144,0.116135341413665,"ARROIOXAVIER_012A"
-143,0.134769457880495,"ARROIOXAVIER_012A"
-142,0.154236846005082,"ARROIOXAVIER_012A"
-141,0.174131365594852,"ARROIOXAVIER_012A"
-140,0.193990621194789,"ARROIOXAVIER_012A"
