"STAND","COMPANY","SPACING","AGE","DATE","STATUS","STATS","B2","B3","B4","B8","NDVI","SAVI","SIPI","SR","RGI","TVI","MSR","PRI","GNDVI","PSRI","GCI"
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-01","healthy","MIN",147,250,200,2226,0.2997299729973,0.449544380695241,0.985507246376812,1.8560411311054,0.400602409638554,47720,1.36236600482594,-0.450980392156863,0.360144600090375,-0.0838574423480084,1.12570621468927
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-01","healthy","SD",95.2514276145079,157.210036936039,164.975026844271,277.314912786453,0.0861743248679072,0.12924028365319,0.0426333733053974,3.78001949546484,0.208547263847121,27402.6551897867,0.610489825708584,0.0686288614006747,0.076935861452215,0.0308374424974739,2.91335836975023
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-14","healthy","MAX",919.5,1264,1548,3836,0.934573830763718,1.40163542102732,1.53046068328603,29.6997303543914,1.44972611077297,239910,5.44663740899219,-0.0367914015600849,0.904591283444467,0.133788400606144,18.9650505237787
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-14","healthy","MEAN",194.009720675672,369.088196538458,294.504094488189,2783.60123640007,0.823443238712608,1.23496906297362,1.02535538344151,13.1908129491907,0.756673766534596,167955.926916278,3.53418352897947,-0.289488097680294,0.776651301796387,-0.0288085570173961,8.637153767582
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-14","healthy","MIN",77.5,149,123.5,1778,0.257436251114713,0.386113454558219,0.989572818374662,1.69406757934677,0.402505540507264,26000,1.30145717208031,-0.444797881793947,0.33348248991254,-0.0921704314015923,1.00157448157642
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-14","healthy","SD",79.7993591887158,135.157603571707,135.862690838038,295.039661352969,0.101872562129874,0.152777477878214,0.0369154432320139,4.68867413253172,0.155220539876753,25252.7070052912,0.727130902433341,0.109814129807088,0.0967482946415054,0.023860686928087,3.54676974450577
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-16","healthy","MAX",1096,1568,1901,4214,0.920220847826763,1.38013615368081,1.55286068751335,26.9455555555556,1.45348260882241,264750,5.11643551194399,0.0129379278088091,0.898235299248934,0.148765794476127,20.31328320802
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-16","healthy","MEAN",282.932170789575,448.286941422238,355.668683158302,3122.78955033981,0.802209346232897,1.20311391514349,1.04947937116932,10.5030627359583,0.833270537976794,152673.802569216,3.18617421696905,-0.319582381858677,0.765358535054079,-0.0227618566933456,7.40368194547255
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-16","healthy","MIN",146.5,202.5,151,2102,0.292059110566803,0.438049419040184,0.9156141500744,1.82648465493663,0.408690092108122,51420,1.35127596289346,-0.722222222222222,0.318452115481819,-0.0946417616126206,0.957360340601214
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-16","healthy","SD",95.6045743236188,156.209110660475,165.374022766342,305.951649237986,0.0798718042933922,0.119788510760277,0.0373896571081039,4.16678414643528,0.167164800382274,25245.6367421956,0.635799025513786,0.0651207298395489,0.0761653702742046,0.0256358162113886,3.14497563971002
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-19","healthy","MAX",1019.5,1482,1769,3890,0.929699537750385,1.39434967680658,1.55206257760836,27.7133333333334,1.42942708504175,237290,5.25783011205432,-0.0665282126154545,0.902418018204323,0.132779120583998,18.5003833375927
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-19","healthy","MEAN",228.593751642389,373.921115973948,310.889415356694,2763.77404429489,0.821296027658555,1.23174899700044,1.02438730083429,12.9028675935584,0.757692341449033,167737.808626443,3.49884743891739,-0.275560833972143,0.774290390834193,-0.0289893843595799,8.44157157731297
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-19","healthy","MIN",90,157,112.5,1771,0.293783804976359,0.440625165290349,0.999350531238026,1.83966967928905,0.407688192958569,42770,1.35525011778308,-0.56559277206809,0.364193508450816,-0.0973521744245811,1.15927241115106
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-19","healthy","SD",85.9744325548942,139.959849609182,153.932828916534,300.143425882355,0.100631535148776,0.150916059783337,0.0358538776688137,4.89202336762994,0.163827754375873,24698.0807622644,0.750841572771627,0.104499637606515,0.096825628751504,0.0235710777404647,3.74948655224044
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-24","healthy","MAX",969,1444,1682,3720,0.920092646207296,1.37993920972644,1.54376657824934,24.0289855072464,1.44392523364486,244440,4.90193691383787,-0.0944963655244029,0.894315909740074,0.111818181818182,16.9243243243243
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-24","healthy","MEAN",181.356085867418,359.63323534138,305.756490816799,2694.23573952416,0.768266491383155,1.15222193197171,1.02749648489331,8.67925338814232,0.809890389806129,159162.112187237,2.89955076284058,-0.177549124594111,0.72278161021745,-0.0290280815537257,5.73794098387784
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-24","healthy","MIN",45,119,109,1688,0.275957801221544,0.413907974182802,0.855177993527508,1.76226993865031,0.424242424242424,51560,1.32750515579048,-1,0.261001937448104,-0.0976263399693721,0.706367041198502
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-24","healthy","SD",87.7219350951078,136.777833548512,155.382741232965,300.664031198306,0.0682712076414467,0.102390561376661,0.0276909167509789,4.3918188211537,0.134575355393464,23733.5423803486,0.63563593972249,0.0608414391748372,0.0707512010730224,0.0215900932386671,3.1871006615677
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-26","healthy","MAX",1086,1518,1886,3908,0.942307692307692,1.41324921135647,1.42857142857143,33.6666666666667,1.49546827794562,263240,5.8022983951764,0.100175746924429,0.928862973760933,0.12443095599393,26.1147540983607
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-26","healthy","MEAN",322.493633673942,466.870934956659,380.518760575096,2889.30033972644,0.810870301542512,1.21610574654351,1.04465049088258,10.909852759918,0.815961366308375,156957.301675946,3.25164023610643,-0.320958868642341,0.770131603306156,-0.0253024836239354,7.57585993457421
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-26","healthy","MIN",187,247,181,1902,0.308556611927398,0.462784919520363,0.978898007033998,1.8925,0.410326086956522,51880,1.37568164921976,-0.434599156118143,0.380439868975199,-0.0897711015736767,1.22809667673716
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-02-26","healthy","SD",93.7918564356589,146.000329115961,169.419292362954,286.120829477433,0.090885186636774,0.136306666612317,0.0460209487544443,2.91032494161525,0.158780052407276,27642.3726669837,0.521590871421409,0.0552575368169583,0.0773026667473412,0.0286016185947308,1.96650081101715
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-03","healthy","MAX",985.5,1436,1787,3902,0.915669617994254,1.37331998210817,1.64882384180438,23.9266086362861,1.36015105635028,245050,4.858714294927,-0.025330926835255,0.879714394480003,0.139539628780939,15.0490446352595
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-03","healthy","MEAN",210.896148254577,393.916834891437,302.737302417029,2861.4390449093,0.863509401811601,1.29503954558341,1.01959447099506,16.5241153066277,0.723512070430569,159858.285944929,3.97683629024745,-0.281506227459201,0.816274940940949,-0.0280990525782344,10.6571949155493
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-03","healthy","MIN",80,175,114,1571,0.275286215062184,0.412883149836661,0.987279128391061,1.77474087503848,0.412443764820602,33680,1.32997981546257,-0.467486951320788,0.366628018644743,-0.101558041760442,1.16949539940222
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-03","healthy","SD",91.7194115953393,148.09472547536,151.348977273521,297.176446745179,0.0743402050191695,0.111492558526496,0.0336622458023546,4.63846350388991,0.16566712119549,25459.6002292076,0.669888101554599,0.0661374423909686,0.0738604926243303,0.024214198223065,3.65701327550574
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-21","healthy","MAX",953,1412,1592,3896,0.93403662546415,1.40081644303332,1.53026935411846,30.1239863422962,1.46974869020339,248760,5.46944493936236,-0.0147736513960423,0.910788183537126,0.139388758241217,20.8034332688588
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-21","healthy","MEAN",187.564480532371,323.757709635035,234.785471353896,2783.75125407643,0.802052181382265,1.20289496280224,1.03341690002219,10.5239265206575,0.783140668853441,168901.892353792,3.18754596959539,-0.257612817907557,0.753795457874954,-0.0302813408460356,6.90454526777174
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-21","healthy","MIN",74.5,100,88.5,1420,0.357070268449094,0.535543913793892,0.975286777756656,2.12023399721335,0.372446456717248,53300,1.45490295304689,-0.522007722007722,0.394553990610328,-0.0958940283719036,1.3141447368421
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-21","healthy","SD",72.7487170597078,119.564534340462,123.442305530435,324.316558792555,0.0760410488399192,0.114042817573564,0.0313091894341639,5.60931990233621,0.156244836399793,25185.2837091354,0.758834100682509,0.0624746484081465,0.0765895410746911,0.0229925946062662,3.98941640311224
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-28","healthy","MAX",1017,1329,1603,3976,0.942070279160719,1.4128837647863,1.48881256072123,38.6060166248845,1.40568212275529,250560,6.10372934770645,-0.0873960695389265,0.91291851952431,0.0986585043044018,22.2012578616352
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-28","healthy","MEAN",211.128704899282,347.306803603331,246.778389087918,2923.71205754742,0.862000829690851,1.29277725719026,1.01857464080773,16.1632312628082,0.723673786172133,159797.621007458,3.9387409215284,-0.269083895296171,0.814266670686749,-0.0284482716456102,10.4311967881505
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-28","healthy","MIN",84.5,135,95,1602,0.280377368656695,0.420523963974039,0.984475989127152,1.77947457610322,0.392441647093364,49320,1.33393433112141,-0.453137860082304,0.344101566902837,-0.0918135376756067,1.05081899480324
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-28","healthy","SD",77.8310186898111,132.23481958338,124.794069747156,324.574207994433,0.0768327388041962,0.115231418403144,0.0347509961858453,4.57864704353034,0.157660090506138,26903.689263136,0.666832134159433,0.0659618215314221,0.0742177460175039,0.0243267343146486,3.45587194922327
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-31","healthy","MAX",862.5,1213,1324,3996,0.931190244297743,1.39656422583092,1.56315080379978,29.6497326203209,1.4180958043585,262440,5.40689747039976,0.0273965089333461,0.906083877226093,0.140581037320167,20.1234334655835
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-31","healthy","MEAN",146.611916892741,278.632957434942,193.228357988865,2794.08895652749,0.803852609376398,1.20559514561281,1.03530704626358,10.6733181203432,0.786028300482273,169027.24330047,3.20865051463303,-0.268480474526371,0.756614696001585,-0.0295617514636929,7.04151407422967
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-31","healthy","MIN",36.5,74,49,1355,0.356921061528059,0.535320076831669,0.975143995241897,2.12006806905319,0.378958632662835,53690,1.45477537429904,-0.497294140054599,0.394040058530612,-0.0957153952023225,1.31189877316359
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-03-31","healthy","SD",70.5302859687416,124.522649962596,111.739802684684,346.715964628459,0.0758650128638992,0.113778933753733,0.0313365566815183,5.30352159607389,0.154305917716079,25107.9509789325,0.734509100510943,0.0614448160765287,0.0763249477960623,0.0229281074102329,3.79112739221142
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-02","healthy","MAX",1005,1378,1542,4148,0.940036763961678,1.40983422146575,1.48672207907153,35.0916686006033,1.39586770661467,249330,5.86284651670157,-0.0821130885334533,0.911459273607906,0.098356330539262,21.3176756139349
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-02","healthy","MEAN",165.456715599626,333.771310413929,238.410751009065,2944.41997901523,0.86235096711354,1.29330926843189,1.02742070298739,16.5940311847173,0.716862507558986,165814.728689585,3.97530482377965,-0.356195199646668,0.813238299904386,-0.0294344133877818,10.6453539187602
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-02","healthy","MIN",35.5,108.5,74,1486,0.27980855351545,0.419670998481339,0.986321655404033,1.77719886965737,0.387913745923455,49120,1.33309285316704,-0.469720943613348,0.344058766150997,-0.0915256657385592,1.05074399748033
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-02","healthy","SD",77.970411173356,134.199102328281,122.945061435097,343.013202170661,0.0762655354606502,0.114382207880874,0.0331175731531246,5.9045373791762,0.160119069688566,28500.0997877513,0.778639788076402,0.0779026580029658,0.0752401694826836,0.0235602483484283,4.25530108009109
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-15","healthy","MAX",2633,2683,2608,4724,0.940803318921592,1.4109601419903,1.57375,38.9529069767442,1.42169059011165,258170,6.10749602650731,0.0166784349054077,0.919558812538598,0.11899731924797,26.3765032377428
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-15","healthy","MEAN",287.479467440519,444.924677524553,374.235417946706,3006.83455171045,0.820611785001949,1.23071309949381,1.0280607004358,11.923015548701,0.779554839412689,157520.593468254,3.38754798906033,-0.244372619685142,0.776018692414887,-0.0271797589008553,7.85348520747583
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-15","healthy","MIN",0,61,42.5,901,0.337061839999238,0.505527418672273,0.988417946482463,2.01688889531633,0.343919968919969,57380,1.42016999627069,-0.818652849740932,0.373042531457205,-0.096510108110802,1.1918896364816
