"x","y"
-84.9166666666667,10.75
-84.75,10.75
-84.5833333333333,10.75
-84.4166666666667,10.75
-84.25,10.75
-84.0833333333333,10.75
-83.9166666666667,10.75
-75.0833333333333,10.75
-74.9166666666667,10.75
-74.75,10.75
-74.5833333333333,10.75
-74.4166666666667,10.75
-74.25,10.75
-71.25,10.75
-71.0833333333333,10.75
-68.5833333333333,10.75
-68.4166666666667,10.75
-68.25,10.75
-85.25,10.5833333333333
-84.75,10.5833333333333
-84.5833333333333,10.5833333333333
-84.4166666666667,10.5833333333333
-84.25,10.5833333333333
-84.0833333333333,10.5833333333333
-83.9166666666667,10.5833333333333
-75.4166666666667,10.5833333333333
-75.25,10.5833333333333
-75.0833333333333,10.5833333333333
-74.9166666666667,10.5833333333333
-74.75,10.5833333333333
-74.5833333333333,10.5833333333333
-74.4166666666667,10.5833333333333
-74.25,10.5833333333333
-74.0833333333333,10.5833333333333
-72.25,10.5833333333333
-71.4166666666667,10.5833333333333
-71.25,10.5833333333333
-71.0833333333333,10.5833333333333
-68.5833333333333,10.5833333333333
-68.4166666666667,10.5833333333333
-68.25,10.5833333333333
-64.0833333333333,10.5833333333333
-63.9166666666667,10.5833333333333
-63.75,10.5833333333333
-63.5833333333333,10.5833333333333
-63.4166666666667,10.5833333333333
-63.0833333333333,10.5833333333333
-62.9166666666667,10.5833333333333
-62.75,10.5833333333333
-62.5833333333333,10.5833333333333
-62.4166666666667,10.5833333333333
-62.25,10.5833333333333
-61.4166666666667,10.5833333333333
-61.25,10.5833333333333
-61.0833333333333,10.5833333333333
-85.5833333333333,10.4166666666667
-85.4166666666667,10.4166666666667
-85.25,10.4166666666667
-85.0833333333333,10.4166666666667
-84.5833333333333,10.4166666666667
-84.4166666666667,10.4166666666667
-75.4166666666667,10.4166666666667
-75.25,10.4166666666667
-75.0833333333333,10.4166666666667
-74.9166666666667,10.4166666666667
-74.75,10.4166666666667
-74.5833333333333,10.4166666666667
-74.4166666666667,10.4166666666667
-74.25,10.4166666666667
-74.0833333333333,10.4166666666667
-72.4166666666667,10.4166666666667
-72.25,10.4166666666667
-72.0833333333333,10.4166666666667
-71.4166666666667,10.4166666666667
-71.25,10.4166666666667
-71.0833333333333,10.4166666666667
-66.25,10.4166666666667
-63.0833333333333,10.4166666666667
-62.9166666666667,10.4166666666667
-61.4166666666667,10.4166666666667
-61.25,10.4166666666667
-61.0833333333333,10.4166666666667
-85.75,10.25
-85.5833333333333,10.25
-85.4166666666667,10.25
-85.25,10.25
-85.0833333333333,10.25
-84.9166666666667,10.25
-75.4166666666667,10.25
-75.25,10.25
-75.0833333333333,10.25
-74.9166666666667,10.25
-74.75,10.25
-74.5833333333333,10.25
-74.4166666666667,10.25
-74.25,10.25
-74.0833333333333,10.25
-72.4166666666667,10.25
-72.25,10.25
-72.0833333333333,10.25
-71.9166666666667,10.25
-71.25,10.25
-71.0833333333333,10.25
-67.5833333333333,10.25
-66.75,10.25
-66.5833333333333,10.25
-66.4166666666667,10.25
-62.9166666666667,10.25
-62.75,10.25
-61.4166666666667,10.25
-61.25,10.25
-61.0833333333333,10.25
-85.5833333333333,10.0833333333333
-85.4166666666667,10.0833333333333
-85.25,10.0833333333333
-84.9166666666667,10.0833333333333
-84.75,10.0833333333333
-75.4166666666667,10.0833333333333
-75.25,10.0833333333333
-75.0833333333333,10.0833333333333
-74.9166666666667,10.0833333333333
-74.75,10.0833333333333
-74.5833333333333,10.0833333333333
-74.4166666666667,10.0833333333333
-74.25,10.0833333333333
-74.0833333333333,10.0833333333333
-72.5833333333333,10.0833333333333
-72.4166666666667,10.0833333333333
-72.25,10.0833333333333
-72.0833333333333,10.0833333333333
-71.0833333333333,10.0833333333333
-68.9166666666667,10.0833333333333
-68.0833333333333,10.0833333333333
-67.9166666666667,10.0833333333333
-67.5833333333333,10.0833333333333
-66.75,10.0833333333333
-65.9166666666667,10.0833333333333
-65.75,10.0833333333333
-65.5833333333333,10.0833333333333
-65.4166666666667,10.0833333333333
-65.25,10.0833333333333
-62.5833333333333,10.0833333333333
-61.75,10.0833333333333
-61.5833333333333,10.0833333333333
-85.5833333333333,9.91666666666667
-85.4166666666667,9.91666666666667
-85.25,9.91666666666667
-85.0833333333333,9.91666666666667
-84.5833333333333,9.91666666666667
-75.5833333333333,9.91666666666667
-75.4166666666667,9.91666666666667
-75.25,9.91666666666667
-75.0833333333333,9.91666666666667
-74.9166666666667,9.91666666666667
-74.75,9.91666666666667
-74.5833333333333,9.91666666666667
-74.4166666666667,9.91666666666667
-72.5833333333333,9.91666666666667
-72.4166666666667,9.91666666666667
-72.25,9.91666666666667
-72.0833333333333,9.91666666666667
-71.0833333333333,9.91666666666667
-69.0833333333333,9.91666666666667
-68.9166666666667,9.91666666666667
-68.25,9.91666666666667
-68.0833333333333,9.91666666666667
-67.25,9.91666666666667
-67.0833333333333,9.91666666666667
-65.4166666666667,9.91666666666667
-75.5833333333333,9.75
-75.4166666666667,9.75
-75.0833333333333,9.75
-74.9166666666667,9.75
-74.75,9.75
-74.5833333333333,9.75
-74.4166666666667,9.75
-72.75,9.75
-72.5833333333333,9.75
-72.4166666666667,9.75
-72.25,9.75
-72.0833333333333,9.75
-70.9166666666667,9.75
-69.0833333333333,9.75
-68.9166666666667,9.75
-68.75,9.75
-68.5833333333333,9.75
-68.4166666666667,9.75
-68.25,9.75
-68.0833333333333,9.75
-67.9166666666667,9.75
-67.75,9.75
-67.5833333333333,9.75
-67.4166666666667,9.75
-67.25,9.75
-67.0833333333333,9.75
-66.9166666666667,9.75
-66.75,9.75
-66.5833333333333,9.75
-66.4166666666667,9.75
-66.25,9.75
-66.0833333333333,9.75
-65.5833333333333,9.75
-63.5833333333333,9.75
-63.4166666666667,9.75
-63.25,9.75
-61.5833333333333,9.75
-61.4166666666667,9.75
-75.5833333333333,9.58333333333333
-75.4166666666667,9.58333333333333
-75.0833333333333,9.58333333333333
-74.9166666666667,9.58333333333333
-74.75,9.58333333333333
-74.5833333333333,9.58333333333333
-74.4166666666667,9.58333333333333
-72.9166666666667,9.58333333333333
-72.75,9.58333333333333
-72.5833333333333,9.58333333333333
-72.4166666666667,9.58333333333333
-72.25,9.58333333333333
-70.9166666666667,9.58333333333333
-69.0833333333333,9.58333333333333
-68.9166666666667,9.58333333333333
-68.75,9.58333333333333
-68.5833333333333,9.58333333333333
-68.4166666666667,9.58333333333333
-68.25,9.58333333333333
-68.0833333333333,9.58333333333333
-67.9166666666667,9.58333333333333
-67.75,9.58333333333333
-67.5833333333333,9.58333333333333
-67.4166666666667,9.58333333333333
-67.25,9.58333333333333
-67.0833333333333,9.58333333333333
-66.9166666666667,9.58333333333333
-66.75,9.58333333333333
-66.5833333333333,9.58333333333333
-66.4166666666667,9.58333333333333
-66.25,9.58333333333333
-66.0833333333333,9.58333333333333
-65.9166666666667,9.58333333333333
-63.75,9.58333333333333
-63.5833333333333,9.58333333333333
-63.4166666666667,9.58333333333333
-63.25,9.58333333333333
-63.0833333333333,9.58333333333333
-61.25,9.58333333333333
-61.0833333333333,9.58333333333333
-82.5833333333333,9.41666666666667
-82.4166666666667,9.41666666666667
-75.75,9.41666666666667
-75.5833333333333,9.41666666666667
-75.4166666666667,9.41666666666667
-74.9166666666667,9.41666666666667
-74.75,9.41666666666667
-74.5833333333333,9.41666666666667
-74.4166666666667,9.41666666666667
-74.25,9.41666666666667
-72.9166666666667,9.41666666666667
-72.75,9.41666666666667
-72.5833333333333,9.41666666666667
-72.4166666666667,9.41666666666667
-70.9166666666667,9.41666666666667
-69.25,9.41666666666667
-69.0833333333333,9.41666666666667
-68.9166666666667,9.41666666666667
-68.75,9.41666666666667
-68.5833333333333,9.41666666666667
-68.4166666666667,9.41666666666667
-68.25,9.41666666666667
-68.0833333333333,9.41666666666667
-67.9166666666667,9.41666666666667
-67.75,9.41666666666667
-67.5833333333333,9.41666666666667
-67.0833333333333,9.41666666666667
-66.9166666666667,9.41666666666667
-66.75,9.41666666666667
-66.5833333333333,9.41666666666667
-66.4166666666667,9.41666666666667
-66.25,9.41666666666667
-66.0833333333333,9.41666666666667
-65.9166666666667,9.41666666666667
-65.75,9.41666666666667
-65.5833333333333,9.41666666666667
-65.4166666666667,9.41666666666667
-64.0833333333333,9.41666666666667
-63.9166666666667,9.41666666666667
-63.75,9.41666666666667
-63.5833333333333,9.41666666666667
-63.4166666666667,9.41666666666667
-63.25,9.41666666666667
-63.0833333333333,9.41666666666667
-62.9166666666667,9.41666666666667
-61.25,9.41666666666667
-61.0833333333333,9.41666666666667
-60.9166666666667,9.41666666666667
-82.4166666666667,9.25
-79.75,9.25
-76.0833333333333,9.25
-75.9166666666667,9.25
-75.75,9.25
-75.5833333333333,9.25
-75.0833333333333,9.25
-74.9166666666667,9.25
-74.75,9.25
-74.5833333333333,9.25
-74.4166666666667,9.25
-74.25,9.25
-72.9166666666667,9.25
-72.75,9.25
-72.5833333333333,9.25
-71.0833333333333,9.25
-69.4166666666667,9.25
-69.25,9.25
-69.0833333333333,9.25
-68.9166666666667,9.25
-68.75,9.25
-68.5833333333333,9.25
-68.4166666666667,9.25
-68.25,9.25
-68.0833333333333,9.25
-67.9166666666667,9.25
-66.75,9.25
-66.5833333333333,9.25
-66.4166666666667,9.25
-66.25,9.25
-66.0833333333333,9.25
-65.9166666666667,9.25
-65.75,9.25
-65.5833333333333,9.25
-65.4166666666667,9.25
-65.25,9.25
-65.0833333333333,9.25
-64.9166666666667,9.25
-64.75,9.25
-64.5833333333333,9.25
-64.4166666666667,9.25
-64.25,9.25
-64.0833333333333,9.25
-63.9166666666667,9.25
-63.75,9.25
-63.5833333333333,9.25
-63.4166666666667,9.25
-63.25,9.25
-63.0833333333333,9.25
-62.9166666666667,9.25
-62.75,9.25
-61.0833333333333,9.25
-60.9166666666667,9.25
-83.5833333333333,9.08333333333333
-83.4166666666667,9.08333333333333
-83.25,9.08333333333333
-80.0833333333333,9.08333333333333
-79.9166666666667,9.08333333333333
-79.75,9.08333333333333
-79.5833333333333,9.08333333333333
-79.25,9.08333333333333
-75.9166666666667,9.08333333333333
-75.75,9.08333333333333
-75.5833333333333,9.08333333333333
-75.4166666666667,9.08333333333333
-75.25,9.08333333333333
-75.0833333333333,9.08333333333333
-74.9166666666667,9.08333333333333
-74.75,9.08333333333333
-74.5833333333333,9.08333333333333
-74.4166666666667,9.08333333333333
-74.25,9.08333333333333
-72.9166666666667,9.08333333333333
-72.75,9.08333333333333
-71.25,9.08333333333333
-69.4166666666667,9.08333333333333
-69.25,9.08333333333333
-69.0833333333333,9.08333333333333
-68.9166666666667,9.08333333333333
-68.75,9.08333333333333
-68.5833333333333,9.08333333333333
-68.4166666666667,9.08333333333333
-68.25,9.08333333333333
-68.0833333333333,9.08333333333333
-66.75,9.08333333333333
-66.5833333333333,9.08333333333333
-66.4166666666667,9.08333333333333
-66.25,9.08333333333333
-66.0833333333333,9.08333333333333
-65.9166666666667,9.08333333333333
-65.75,9.08333333333333
-65.5833333333333,9.08333333333333
-65.4166666666667,9.08333333333333
-65.25,9.08333333333333
-65.0833333333333,9.08333333333333
-64.9166666666667,9.08333333333333
-64.75,9.08333333333333
-64.5833333333333,9.08333333333333
-64.4166666666667,9.08333333333333
-64.25,9.08333333333333
-64.0833333333333,9.08333333333333
-63.9166666666667,9.08333333333333
-63.75,9.08333333333333
-63.5833333333333,9.08333333333333
-63.4166666666667,9.08333333333333
-63.25,9.08333333333333
-63.0833333333333,9.08333333333333
-62.9166666666667,9.08333333333333
-62.75,9.08333333333333
-62.5833333333333,9.08333333333333
-61.25,9.08333333333333
-61.0833333333333,9.08333333333333
-83.25,8.91666666666667
-79.9166666666667,8.91666666666667
-79.75,8.91666666666667
-79.5833333333333,8.91666666666667
-78.9166666666667,8.91666666666667
-75.9166666666667,8.91666666666667
-75.75,8.91666666666667
-75.5833333333333,8.91666666666667
-75.4166666666667,8.91666666666667
-75.25,8.91666666666667
-75.0833333333333,8.91666666666667
-74.9166666666667,8.91666666666667
-74.75,8.91666666666667
-74.5833333333333,8.91666666666667
-74.4166666666667,8.91666666666667
-74.25,8.91666666666667
-72.9166666666667,8.91666666666667
-69.0833333333333,8.91666666666667
-68.9166666666667,8.91666666666667
-68.75,8.91666666666667
-68.5833333333333,8.91666666666667
-66.75,8.91666666666667
-66.5833333333333,8.91666666666667
-66.4166666666667,8.91666666666667
-66.25,8.91666666666667
-66.0833333333333,8.91666666666667
-65.9166666666667,8.91666666666667
-65.75,8.91666666666667
-65.5833333333333,8.91666666666667
-65.4166666666667,8.91666666666667
-65.25,8.91666666666667
-65.0833333333333,8.91666666666667
-64.9166666666667,8.91666666666667
-64.75,8.91666666666667
-64.5833333333333,8.91666666666667
-64.4166666666667,8.91666666666667
-64.25,8.91666666666667
-64.0833333333333,8.91666666666667
-63.9166666666667,8.91666666666667
-63.75,8.91666666666667
-63.5833333333333,8.91666666666667
-63.4166666666667,8.91666666666667
-63.25,8.91666666666667
-63.0833333333333,8.91666666666667
-62.9166666666667,8.91666666666667
-62.75,8.91666666666667
-62.5833333333333,8.91666666666667
-61.25,8.91666666666667
-61.0833333333333,8.91666666666667
-60.9166666666667,8.91666666666667
-83.25,8.75
-75.9166666666667,8.75
-75.75,8.75
-75.5833333333333,8.75
-75.4166666666667,8.75
-75.25,8.75
-75.0833333333333,8.75
-74.9166666666667,8.75
-74.75,8.75
-74.5833333333333,8.75
-74.4166666666667,8.75
-74.25,8.75
-72.9166666666667,8.75
-72.75,8.75
-69.0833333333333,8.75
-68.9166666666667,8.75
-66.75,8.75
-66.5833333333333,8.75
-66.4166666666667,8.75
-66.25,8.75
-66.0833333333333,8.75
-65.9166666666667,8.75
-65.75,8.75
-65.5833333333333,8.75
-65.4166666666667,8.75
-65.25,8.75
-65.0833333333333,8.75
-64.9166666666667,8.75
-64.75,8.75
-64.5833333333333,8.75
-64.4166666666667,8.75
-64.25,8.75
-64.0833333333333,8.75
-63.9166666666667,8.75
-63.75,8.75
-63.5833333333333,8.75
-63.4166666666667,8.75
-63.25,8.75
-63.0833333333333,8.75
-62.9166666666667,8.75
-62.75,8.75
-62.5833333333333,8.75
-61.4166666666667,8.75
-61.25,8.75
-61.0833333333333,8.75
-83.5833333333333,8.58333333333333
-83.4166666666667,8.58333333333333
-82.75,8.58333333333333
-82.5833333333333,8.58333333333333
-82.4166666666667,8.58333333333333
-76.0833333333333,8.58333333333333
-75.9166666666667,8.58333333333333
-75.75,8.58333333333333
-75.5833333333333,8.58333333333333
-75.4166666666667,8.58333333333333
-75.25,8.58333333333333
-75.0833333333333,8.58333333333333
-74.9166666666667,8.58333333333333
-74.75,8.58333333333333
-74.5833333333333,8.58333333333333
-74.4166666666667,8.58333333333333
-74.25,8.58333333333333
-66.75,8.58333333333333
-66.5833333333333,8.58333333333333
-66.4166666666667,8.58333333333333
-66.25,8.58333333333333
-66.0833333333333,8.58333333333333
-65.9166666666667,8.58333333333333
-65.75,8.58333333333333
-65.5833333333333,8.58333333333333
-65.4166666666667,8.58333333333333
-65.25,8.58333333333333
-65.0833333333333,8.58333333333333
-64.9166666666667,8.58333333333333
-64.75,8.58333333333333
-64.5833333333333,8.58333333333333
-64.4166666666667,8.58333333333333
-64.0833333333333,8.58333333333333
-63.9166666666667,8.58333333333333
-63.75,8.58333333333333
-63.5833333333333,8.58333333333333
-63.4166666666667,8.58333333333333
-63.25,8.58333333333333
-63.0833333333333,8.58333333333333
-62.9166666666667,8.58333333333333
-62.75,8.58333333333333
-62.5833333333333,8.58333333333333
-60.5833333333333,8.58333333333333
-60.4166666666667,8.58333333333333
-60.25,8.58333333333333
-83.0833333333333,8.41666666666667
-82.5833333333333,8.41666666666667
-82.4166666666667,8.41666666666667
-82.25,8.41666666666667
-82.0833333333333,8.41666666666667
-80.75,8.41666666666667
-80.5833333333333,8.41666666666667
-80.4166666666667,8.41666666666667
-80.25,8.41666666666667
-80.0833333333333,8.41666666666667
-78.9166666666667,8.41666666666667
-77.9166666666667,8.41666666666667
-76.0833333333333,8.41666666666667
-75.9166666666667,8.41666666666667
-75.75,8.41666666666667
-75.5833333333333,8.41666666666667
-75.4166666666667,8.41666666666667
-75.25,8.41666666666667
-75.0833333333333,8.41666666666667
-74.9166666666667,8.41666666666667
-74.75,8.41666666666667
-74.5833333333333,8.41666666666667
-74.4166666666667,8.41666666666667
-66.9166666666667,8.41666666666667
-66.75,8.41666666666667
-66.5833333333333,8.41666666666667
-66.4166666666667,8.41666666666667
-66.25,8.41666666666667
-66.0833333333333,8.41666666666667
-65.9166666666667,8.41666666666667
-65.75,8.41666666666667
-65.5833333333333,8.41666666666667
-65.4166666666667,8.41666666666667
-65.25,8.41666666666667
-65.0833333333333,8.41666666666667
-64.9166666666667,8.41666666666667
-64.75,8.41666666666667
-64.5833333333333,8.41666666666667
-64.4166666666667,8.41666666666667
-63.75,8.41666666666667
-63.5833333333333,8.41666666666667
-63.4166666666667,8.41666666666667
-63.25,8.41666666666667
-63.0833333333333,8.41666666666667
-62.9166666666667,8.41666666666667
-62.75,8.41666666666667
-62.5833333333333,8.41666666666667
-62.4166666666667,8.41666666666667
-62.25,8.41666666666667
-62.0833333333333,8.41666666666667
-61.9166666666667,8.41666666666667
-61.75,8.41666666666667
-61.5833333333333,8.41666666666667
-61.4166666666667,8.41666666666667
-61.25,8.41666666666667
-61.0833333333333,8.41666666666667
-60.9166666666667,8.41666666666667
-60.75,8.41666666666667
-60.5833333333333,8.41666666666667
-60.4166666666667,8.41666666666667
-60.25,8.41666666666667
-60.0833333333333,8.41666666666667
-59.9166666666667,8.41666666666667
-82.9166666666667,8.25
-81.9166666666667,8.25
-81.75,8.25
-81.5833333333333,8.25
-81.4166666666667,8.25
-81.0833333333333,8.25
-80.9166666666667,8.25
-80.75,8.25
-80.5833333333333,8.25
-80.4166666666667,8.25
-78.0833333333333,8.25
-77.75,8.25
-77.5833333333333,8.25
-76.0833333333333,8.25
-75.9166666666667,8.25
-75.75,8.25
-75.5833333333333,8.25
-75.4166666666667,8.25
-75.25,8.25
-75.0833333333333,8.25
-74.9166666666667,8.25
-74.75,8.25
-74.5833333333333,8.25
-67.25,8.25
-67.0833333333333,8.25
-66.9166666666667,8.25
-66.75,8.25
-66.5833333333333,8.25
-66.4166666666667,8.25
-66.25,8.25
-66.0833333333333,8.25
-65.9166666666667,8.25
-65.75,8.25
-65.5833333333333,8.25
-65.4166666666667,8.25
-65.25,8.25
-65.0833333333333,8.25
-64.9166666666667,8.25
-64.75,8.25
-64.5833333333333,8.25
-64.4166666666667,8.25
-63.75,8.25
-63.5833333333333,8.25
-63.4166666666667,8.25
-63.25,8.25
-63.0833333333333,8.25
-62.9166666666667,8.25
-62.75,8.25
-62.5833333333333,8.25
-62.4166666666667,8.25
-61.4166666666667,8.25
-61.25,8.25
-61.0833333333333,8.25
-60.9166666666667,8.25
-60.75,8.25
-60.5833333333333,8.25
-60.4166666666667,8.25
-60.25,8.25
-60.0833333333333,8.25
-59.9166666666667,8.25
-59.75,8.25
-59.5833333333333,8.25
-81.5833333333333,8.08333333333333
-81.4166666666667,8.08333333333333
-81.25,8.08333333333333
-81.0833333333333,8.08333333333333
-80.9166666666667,8.08333333333333
-80.75,8.08333333333333
-80.5833333333333,8.08333333333333
-80.4166666666667,8.08333333333333
-78.25,8.08333333333333
-77.9166666666667,8.08333333333333
-77.75,8.08333333333333
-77.5833333333333,8.08333333333333
-76.75,8.08333333333333
-75.75,8.08333333333333
-75.5833333333333,8.08333333333333
-75.4166666666667,8.08333333333333
-75.25,8.08333333333333
-75.0833333333333,8.08333333333333
-74.9166666666667,8.08333333333333
-74.75,8.08333333333333
-74.5833333333333,8.08333333333333
-67.0833333333333,8.08333333333333
-66.9166666666667,8.08333333333333
-66.75,8.08333333333333
-66.5833333333333,8.08333333333333
-66.4166666666667,8.08333333333333
-66.25,8.08333333333333
-66.0833333333333,8.08333333333333
-65.9166666666667,8.08333333333333
-65.75,8.08333333333333
-65.5833333333333,8.08333333333333
-65.4166666666667,8.08333333333333
-65.25,8.08333333333333
-65.0833333333333,8.08333333333333
-64.9166666666667,8.08333333333333
-64.5833333333333,8.08333333333333
-64.4166666666667,8.08333333333333
-64.25,8.08333333333333
-64.0833333333333,8.08333333333333
-63.9166666666667,8.08333333333333
-63.75,8.08333333333333
-63.5833333333333,8.08333333333333
-63.4166666666667,8.08333333333333
-63.25,8.08333333333333
-63.0833333333333,8.08333333333333
-62.9166666666667,8.08333333333333
-62.75,8.08333333333333
-62.5833333333333,8.08333333333333
-62.4166666666667,8.08333333333333
-61.75,8.08333333333333
-61.5833333333333,8.08333333333333
-61.4166666666667,8.08333333333333
-61.25,8.08333333333333
-61.0833333333333,8.08333333333333
-60.9166666666667,8.08333333333333
-60.75,8.08333333333333
-60.5833333333333,8.08333333333333
-60.4166666666667,8.08333333333333
-60.25,8.08333333333333
-60.0833333333333,8.08333333333333
-59.9166666666667,8.08333333333333
-59.75,8.08333333333333
-59.5833333333333,8.08333333333333
-59.4166666666667,8.08333333333333
-59.25,8.08333333333333
-81.5833333333333,7.91666666666667
-81.4166666666667,7.91666666666667
-81.25,7.91666666666667
-81.0833333333333,7.91666666666667
-80.9166666666667,7.91666666666667
-80.75,7.91666666666667
-80.5833333333333,7.91666666666667
-80.4166666666667,7.91666666666667
-77.5833333333333,7.91666666666667
-77.4166666666667,7.91666666666667
-76.75,7.91666666666667
-75.75,7.91666666666667
-75.5833333333333,7.91666666666667
-75.4166666666667,7.91666666666667
-75.25,7.91666666666667
-75.0833333333333,7.91666666666667
-74.9166666666667,7.91666666666667
-74.75,7.91666666666667
-67.0833333333333,7.91666666666667
-66.9166666666667,7.91666666666667
-66.75,7.91666666666667
-66.5833333333333,7.91666666666667
-66.4166666666667,7.91666666666667
-66.25,7.91666666666667
-66.0833333333333,7.91666666666667
-65.9166666666667,7.91666666666667
-65.75,7.91666666666667
-65.5833333333333,7.91666666666667
-65.4166666666667,7.91666666666667
-65.25,7.91666666666667
-65.0833333333333,7.91666666666667
-64.5833333333333,7.91666666666667
-64.25,7.91666666666667
-64.0833333333333,7.91666666666667
-63.9166666666667,7.91666666666667
-63.0833333333333,7.91666666666667
-62.9166666666667,7.91666666666667
-62.75,7.91666666666667
-62.5833333333333,7.91666666666667
