"status","NDVI","SIPI","RGI","PRI"
"attack",0.492074324295266,0.469334203255652,0.755160222798546,0.643409397159204
"attack",0.543738220486788,0.429089559210856,0.628133395825462,0.561394653961076
"attack",0.476437359732819,0.526530817835201,0.768639283628577,0.59965357042733
"attack",0.42451797601032,0.580599351856333,0.853279403600603,0.644962452670103
"attack",0.377161172231714,0.655773100291392,0.799700959662689,0.598132515728279
"attack",0.334037311594835,0.715361319487983,0.87098538220692,0.627873066234091
"attack",0.361466156617694,0.61281496738971,0.861165760295561,0.688423645320197
"attack",0.402895386293678,0.600732408241272,0.819504710711452,0.633439582729644
"attack",0.375379283747501,0.615192705328997,0.81785562085348,0.6499461853707
"attack",0.378491146786087,0.614445677946704,0.823610151901591,0.650063405355314
"attack",0.387247742400838,0.612156359917639,0.811173836869768,0.636114227186265
"attack",0.403503586450791,0.674509304934736,0.745441169621094,0.51307110086894
"attack",0.371072374629439,0.628819117628093,0.740032208398959,0.601472104479322
"attack",0.409561532806737,0.625728818803022,0.781337506176907,0.578496125003922
"attack",0.530746998586379,0.48626279447089,0.626839238997802,0.500169865806013
"attack",0.56313811099174,0.369376718819047,0.659559941656581,0.637036399299265
"healthy",0.624503874002159,0.261809552576286,0.498094418262793,0.609865497923307
"healthy",0.584760992753423,0.363224394045486,0.564359989068259,0.562026387556456
"attack",0.5443638648846,0.430375547234348,0.612875663204048,0.5496229675595
"healthy",0.638989076220778,0.286497484643605,0.547350862236781,0.603812917962407
"healthy",0.698015035925718,0.207490702179419,0.497761339303095,0.63721112101855
"healthy",0.653637104997755,0.292255050293664,0.582927778859256,0.606169434529955
"healthy",0.649571955941093,0.321411439440542,0.568697012210266,0.55390354593632
"healthy",0.620371874050901,0.366415117006684,0.566457381013249,0.51675497785321
"healthy",0.672125609588512,0.226069464402494,0.417682502401556,0.558103448275862
"healthy",0.687694245517513,0.246781649659732,0.411846552015752,0.513123107515705
"healthy",0.666650273505,0.259120454767169,0.426053989539088,0.524322660098522
"healthy",0.643964063402236,0.287558099499602,0.410818757850746,0.490822992094897
"healthy",0.638207755238053,0.279454788634675,0.407100410582111,0.502513907191057
"healthy",0.59231157997562,0.323444867331313,0.464720143990489,0.532099084632901
"healthy",0.514990940354217,0.400901502074205,0.499894666947555,0.536054017326312
"healthy",0.419948602974619,0.497873074119483,0.585568034285767,0.581705176577604
"healthy",0.591462271604463,0.311897439434186,0.484180783801933,0.561681634331939
"attack",0.48429070833736,0.489853096299047,0.68085830361905,0.586713995943205
"attack",0.445818677953252,0.548484131938078,0.705952197740038,0.57915709760866
"attack",0.380769458922144,0.678443851326238,0.785589143190856,0.562123700054735
"attack",0.482093408313615,0.491208082829248,0.667091905124647,0.579693351775907
"attack",0.549924001582413,0.373863063775045,0.635635754246684,0.629054857845446
"healthy",0.596424562279231,0.325540132084169,0.60186189272655,0.625793554430028
"healthy",0.611355468502216,0.375247301919944,0.539296181814543,0.497153622810165
"attack",0.542516328835752,0.45029950588835,0.651413343357521,0.548087284482759
"attack",0.525850860936341,0.461023264123814,0.776377262993965,0.623959571938169
"attack",0.525029602093636,0.475344156550711,0.831775347384499,0.632573419172767
"attack",0.519322308435752,0.459865105427916,0.798464598730419,0.64544983147524
"attack",0.462455656887563,0.566880456927203,0.810069157001279,0.588362068965517
"attack",0.431968237268607,0.583144788801701,0.77977111359282,0.596212393496691
"attack",0.371207572913662,0.626390067110637,0.792593820409878,0.631068934664788
"attack",0.32775378627456,0.720817863224822,0.832373608294034,0.612426670482186
"attack",0.300380571766032,0.778429017718537,0.853963073137875,0.603833287437914
"attack",0.299554166435121,0.709148237488266,0.874023193081009,0.675324675324675
"attack",0.344341632935375,0.680271524222335,0.817070520174406,0.623063836270377
"attack",0.37764639119981,0.638683162962761,0.765439612836138,0.597646132751003
"attack",0.410292738513068,0.587619706433022,0.769212467285272,0.612948627726953
"attack",0.409691312220741,0.603761447369303,0.774999952750935,0.599442571947109
"attack",0.436829547964849,0.559189002675831,0.743381983016011,0.598321686332913
"healthy",0.539554589022915,0.387981302289011,0.608721043410551,0.604562514661037
"attack",0.489531968845825,0.455546054006155,0.610750677342456,0.5773988005997
"healthy",0.616499259942244,0.326067507273266,0.539110305344407,0.563106634976697
"attack",0.554591689588549,0.478959056511427,0.616459022775939,0.468155164972542
"attack",0.609502613162166,0.388960107525441,0.664108685183857,0.554305523903021
"attack",0.64604618470396,0.335444606090439,0.625727591466349,0.571018062397373
"healthy",0.669182222411303,0.301432267584638,0.529130398509413,0.536487008596542
"healthy",0.62383488353386,0.347679494534754,0.558023937223524,0.536282682834407
"healthy",0.631274035776711,0.344166200787269,0.533292000857185,0.515930398855872
"healthy",0.669495600053714,0.236958036079555,0.401790377095349,0.530889201046798
"healthy",0.671852073163134,0.232221954724084,0.407533579910454,0.540914066776136
"healthy",0.661961677671552,0.275194585819242,0.439575353620653,0.516813127256187
"healthy",0.680316619623283,0.245248779613603,0.380991909755598,0.493180106868428
"healthy",0.626331784761266,0.263717065531625,0.463767159981788,0.578516594153393
"healthy",0.553017367910743,0.328045391351292,0.491120090522327,0.576158411912383
"healthy",0.508082861190161,0.427958150152023,0.502890131246925,0.516343893879391
"healthy",0.436137243788606,0.494348121767794,0.592711430930437,0.576056928617236
"attack",0.256805586610214,0.567516479144493,0.685461334637543,0.703912003979397
"attack",0.298934776718984,0.661783622358451,0.733828531312893,0.641500032408608
"attack",0.308800958374435,0.736205697715164,0.862281949169039,0.635779149062987
"attack",0.279076687239822,0.835937789172165,0.91413518918503,0.606259875453109
"attack",0.331846575640425,0.70266501289274,0.850096739264575,0.632965731778762
"attack",0.43290834272601,0.502253713697778,0.746678161239189,0.663706680494339
"attack",0.438417682585443,0.568731094062318,0.758901944703295,0.593727072633896
"attack",0.488974516463589,0.509962335252053,0.759659406340349,0.599308564306487
"attack",0.536969044265492,0.461217016236474,0.767079690888266,0.603466841597148
"attack",0.478530153819307,0.543915216216954,0.705964615511983,0.541820338895623
"attack",0.371889662523164,0.682136832830485,0.910235411786028,0.628758513015155
"attack",0.440031120193074,0.600924726255064,1,0.662900692510887
"attack",0.501671406714034,0.468148966402327,0.805241154277557,0.660005179038144
"attack",0.445061541640662,0.601956219148182,0.816495160626515,0.572370661278972
"attack",0.319701222661157,0.72763080614186,0.968294473987013,0.677857142857143
"attack",0.291492691489689,0.731531478220718,0.849653582741961,0.653698050371193
"attack",0.272751804152891,0.74440867739691,0.764326311523279,0.620193175663477
"attack",0.266456424020088,0.754090154010117,0.817425401151311,0.646358543417367
"attack",0.277258511395336,0.767895650187489,0.831648544175311,0.630715816425927
"attack",0.323853572969298,0.658604623535972,0.827205166668575,0.669780792833397
"attack",0.431039482800734,0.507969214633704,0.690515900366007,0.628043631245602
"healthy",0.631158568660502,0.30873143357474,0.591525533709688,0.609569149327255
"attack",0.5926583156859,0.334082123941529,0.617358787818426,0.628162372669544
"attack",0.58919202577005,0.389266423999897,0.644711645110032,0.571018062397373
"healthy",0.603798943760958,0.426551064273107,0.574502843201798,0.447089947089947
"healthy",0.659508076943177,0.311718038269669,0.499816148638418,0.510028149190711
"healthy",0.621235987465608,0.352345176931573,0.602499552463505,0.561102050326188
"healthy",0.676118050157094,0.251441172055791,0.37863599325387,0.485564631788988
"healthy",0.691447113824275,0.230365988023455,0.40681930489211,0.529888718061351
"healthy",0.658332572520083,0.247858158536281,0.443990950477913,0.561068436725947
"healthy",0.640555976189408,0.258061557343654,0.450993464017429,0.565632485199078
"healthy",0.633502874817666,0.265195299924464,0.461249303704535,0.569932983072763
"healthy",0.524314245116885,0.388738807688468,0.547159218625141,0.575326524156008
"healthy",0.500383597061883,0.423134735755553,0.56083962413301,0.5688519077309
"attack",0.346128180822043,0.61329161197577,0.72410854427478,0.631777321075586
"attack",0.374533028473506,0.597740105381529,0.758488385966455,0.636574479257833
"attack",0.439527222469862,0.514833177057353,0.787971205140759,0.66663704230359
"attack",0.420378609382999,0.61703445895727,0.761521648600498,0.563539999790823
"attack",0.450246400281307,0.572932954774059,0.668030106809935,0.524737853361405
"attack",0.465646817772527,0.504754483955488,0.734821447883546,0.620977884917724
"attack",0.450860708050458,0.561683541403999,0.821832606260591,0.61724073283943
"attack",0.470726470410716,0.510750954788605,0.722247107456387,0.601358831017878
"attack",0.457138550363932,0.54388369795094,0.724654020475027,0.58061898623452
"attack",0.440953125576215,0.551091186872341,0.748426196155306,0.605027236291894
"attack",0.345798274008399,0.620550332398662,0.949716744258174,0.738740323715693
"attack",0.433015570151635,0.587764181593916,0.825384465641425,0.611936898268598
"attack",0.483607105066938,0.503412155828597,0.779402398959858,0.624803342532175
"attack",0.434335358208073,0.540955983131112,0.848569850308198,0.674998343237094
"attack",0.359360803173936,0.646928416220704,0.804404898486633,0.630849753694581
"attack",0.344826180197796,0.649097164443289,0.810049625075367,0.647731937602627
"attack",0.298720423806111,0.695745668393583,0.87238552549045,0.68646325525284
"healthy",0.554591689588549,0.466501746440381,0.593804456682091,0.474030841721996
"healthy",0.636791184685802,0.332727685695352,0.586835849245816,0.563058361860232
"healthy",0.664100774858325,0.238942642068752,0.393831934919511,0.524366837394926
"healthy",0.684476216815034,0.220768377891757,0.407302595451785,0.548394268527863
"healthy",0.677383050315332,0.229515708244779,0.393686669467127,0.528325123152709
"healthy",0.638217872007208,0.274197789491791,0.43795184362267,0.535732231464284
"healthy",0.619192136962343,0.298176793144684,0.479002132033218,0.553101591035721
"healthy",0.498580578377727,0.438530874176573,0.563054279942685,0.555854979732063
"healthy",0.48675631232711,0.46279472248483,0.558528744824248,0.538405400474366
"attack",0.454598027331674,0.387175518579612,0.644394439806918,0.691281387703714
"attack",0.444777915308902,0.56640133623593,0.723594139144151,0.569671668097799
"attack",0.4717885753898,0.534396355418669,0.743667119540507,0.583080279820951
"attack",0.524180440511879,0.423258586122029,0.695939504986062,0.63099700149925
"attack",0.544168619021078,0.411857048134805,0.663795629641073,0.604833034437357
"attack",0.534134431422734,0.42583458395743,0.677249273952736,0.60604359429559
"attack",0.498315546919251,0.463615120238231,0.716583786079601,0.622063968015992
"attack",0.430346665580889,0.582064274684944,0.826485521993812,0.622771153106426
"attack",0.410982330621584,0.551834320427046,0.902460809124117,0.715082252451756
"attack",0.436167426557559,0.544511442209606,0.774607136995347,0.63166144200627
"attack",0.452619862116664,0.564021666450529,0.740516304859746,0.571018062397373
"attack",0.440737079192547,0.561937410035512,0.796239959418502,0.617651121034943
"attack",0.420899453378872,0.582851270799992,0.809357978734455,0.625591009233359
"attack",0.424777848708363,0.588035939673175,0.892009779499345,0.654218869193075
"attack",0.406033625578106,0.610152327716784,0.869497040921277,0.643312140551821
"attack",0.399027979240275,0.595210098588283,0.849820189953178,0.658691062631949
"healthy",0.650427472135896,0.185811511417082,0.463514517047708,0.658233638282899
"healthy",0.69406256586457,0.238788832405358,0.401161126315428,0.510499720684577
"healthy",0.694482300397864,0.20707163798209,0.393952636534466,0.548931863629713
"healthy",0.677818244466306,0.241464648259897,0.429057614467051,0.543393219356708
"healthy",0.619232295719601,0.302290895345372,0.466646668177191,0.538038966070737
"healthy",0.585463127378264,0.342738884542002,0.507910726996331,0.54765882012034
"healthy",0.534619832610466,0.349929941666902,0.52354623368834,0.590869247915725
"healthy",0.364764435205587,0.49162398841699,0.590297283016769,0.62861325401989
"attack",0.510004866472058,0.411719087836143,0.614829974488489,0.608408375430119
"attack",0.539424816927612,0.429571580595104,0.706338629250835,0.611703165390431
"attack",0.562275954736202,0.407296258226112,0.627338738124267,0.568068173379211
"attack",0.505691019206547,0.473555157225967,0.703424671464558,0.593926468821338
"attack",0.519938505773249,0.473981862616436,0.685536021052362,0.565276958097968
"attack",0.529223944643325,0.433056720044533,0.639776478990705,0.580109202667945
"attack",0.490633905333359,0.44868622467241,0.688928670055108,0.631447406548826
"attack",0.437260276357356,0.5756954520014,0.78142377127574,0.598708058369737
"attack",0.377170212433021,0.650421525395586,0.858184258772325,0.631936053536574
"attack",0.412110471375538,0.595496779732351,0.831296629650935,0.633467840547811
"attack",0.481859173245775,0.520368468952864,0.759423263260811,0.595417755669842
"attack",0.499450310545787,0.511819090879438,0.765790475305001,0.585441352682732
"attack",0.432096398010933,0.564372236622081,0.836906712287697,0.645900894329926
"healthy",0.619106709173738,0.24983694835567,0.508738904531306,0.635819845179451
"healthy",0.720605809100423,0.202848221300804,0.373665902108319,0.520126529477197
"healthy",0.676176004764029,0.241636523438218,0.435109721671526,0.549568965517241
"healthy",0.600356124756637,0.298493456846749,0.463633930309519,0.554482064802609
"healthy",0.578739182650109,0.292929892783809,0.480089698115783,0.588047882445905
"healthy",0.581637447644779,0.341845021320836,0.499570704755199,0.545845338786133
"attack",0.393206464682356,0.526757157095091,0.651660119657793,0.620839619726246
"healthy",0.557054872486056,0.370925186039597,0.570779983296389,0.58350801802746
"attack",0.540578588072018,0.378593137370251,0.638709060328319,0.633822358939058
"healthy",0.577328642740458,0.359097543357821,0.564653906685627,0.574984467225847
"attack",0.522697638852391,0.41978398953924,0.649419066370379,0.609017637227305
"attack",0.525008708020381,0.424070932991074,0.623612000264906,0.585627354390032
"healthy",0.511450359638705,0.450437166213793,0.589193019775501,0.54708344785302
"attack",0.474608726057792,0.553522887090289,0.701350869390382,0.532669505161274
"attack",0.404747362699196,0.627805037148196,0.863619187211579,0.622383004926108
"attack",0.386817385023978,0.605532662961494,0.860362648789034,0.667395779722079
"attack",0.412669264322346,0.651410085687652,0.83485377372327,0.5692283431455
"attack",0.438366398795244,0.568801409319027,0.816917797636247,0.623011963406052
"healthy",0.620588634704081,0.293533705006426,0.461330960260296,0.543777787937321
"healthy",0.716193796185889,0.210580785281513,0.347083288072558,0.485168130220604
"healthy",0.673136283888364,0.228265061874602,0.408493005923413,0.546244407285217
"healthy",0.535888745610994,0.344795989196208,0.502744369493276,0.579464507211964
"healthy",0.532976643188129,0.336512322103357,0.472632183794069,0.565748511996887
"healthy",0.598539939068921,0.297099355410474,0.453961456102784,0.549409672902374
"attack",0.283119757588498,0.571324899026045,0.698411258782098,0.694393420723053
"attack",0.484375574265211,0.41545185698145,0.740875297740779,0.702481076534903
"healthy",0.575964481316304,0.428103664333084,0.569119263493412,0.484732031574574
"healthy",0.561640963978627,0.357184888318203,0.584758268601606,0.605332846550181
"healthy",0.577215555985607,0.354062595837422,0.556801697991171,0.576046138753811
"attack",0.551619446669873,0.398441331734762,0.638709060328319,0.598782896196689
"attack",0.531638419675916,0.392986737197266,0.666616716360219,0.642413349309901
"attack",0.526044890583257,0.451517883340842,0.640466599781375,0.56089689145575
"attack",0.503314746019945,0.502739049707337,0.725100253065992,0.571018062397373
"attack",0.444801399600195,0.527410479524133,0.723357774749638,0.612948627726953
"attack",0.371081652475405,0.614092622913633,0.829136213212522,0.661330049261084
"healthy",0.551048720582924,0.282388914991467,0.504634949292053,0.633328287970939
"healthy",0.648929628259487,0.261447032741263,0.426650940695531,0.534797191070118
"healthy",0.303663793527177,0.588404102318932,0.605723279007495,0.612164878842288
"attack",0.394494151154821,0.472177173109395,0.612067196649638,0.638790385306983
"attack",0.533001220759646,0.377152249415837,0.641648615178161,0.643908446473627
"healthy",0.577826248920872,0.37004594505864,0.556788295991837,0.55504451370039
"healthy",0.572140165528934,0.351993853120945,0.59393173131288,0.608515440203121
"healthy",0.571062952770773,0.395329784323581,0.593622547087842,0.553019565015336
"healthy",0.590020456227108,0.428195517971915,0.586612530938013,0.474188715656899
"attack",0.558434150324617,0.377001944761965,0.630829555883089,0.61410267998373
"attack",0.521519516246432,0.414698162513182,0.684041298830301,0.637023593466425
"attack",0.514546870218383,0.460981762958949,0.72845274058693,0.612948627726953
"healthy",0.563146557516629,0.264305043495015,0.49979933973353,0.64115926543031
"healthy",0.396762681751891,0.482353705579191,0.559688302877397,0.593815262964911
"healthy",0.468606560472707,0.398960455170318,0.532315806351804,0.595155723360124
"healthy",0.527876606476,0.418727331498608,0.589673709588056,0.567394433294816
"attack",0.583871716397625,0.366966301033209,0.617439893399721,0.592659644502962
"healthy",0.597511236118318,0.351271628283207,0.588313185743593,0.580967688068799
"healthy",0.578203916287445,0.381112039107168,0.5996175382748,0.568133404340301
"attack",0.582004784963731,0.347649541667558,0.644297960033026,0.637500741883791
"healthy",0.602842037386175,0.351133213726862,0.594861975890452,0.579714772243508
"healthy",0.53625656087973,0.355843545822887,0.471694325481799,0.543908425132777
"healthy",0.511345417825141,0.306262419383259,0.466287440932606,0.599186388434519
"healthy",0.432810831089992,0.530810307158642,0.599940357605855,0.549346084811298
"healthy",0.522585258251,0.43531103861921,0.538375776452475,0.519433887123724
"attack",0.555098040515787,0.446581732373663,0.647955868361816,0.534062309903505
"healthy",0.597450240351009,0.334873111033732,0.585962280571173,0.601840530467804
"healthy",0.584745372488149,0.369621616900995,0.566028743463581,0.554597701149425
"healthy",0.593584377174662,0.356084078050689,0.585793697142733,0.576787378511516
"healthy",0.491585699570065,0.340605136225956,0.495089346428409,0.603341091443621
"healthy",0.433715662919368,0.477794760216801,0.598021615152236,0.596541015206682
"attack",0.49712168582173,0.445748290826468,0.640197569642639,0.599074543610548
"healthy",0.60027710200806,0.306459305097598,0.537063871152292,0.601656262533809
"attack",0.586159082592827,0.401283266132109,0.629203929965991,0.547536945812808
"healthy",0.547301984162653,0.376770149021545,0.59393173131288,0.600955184428692
"healthy",0.449943706208806,0.430819305490098,0.570399621791485,0.607142857142857
"attack",0.465146838826418,0.502306466676839,0.62484183375511,0.560737363367353
"attack",0.541106597144432,0.389389985177172,0.684159408549821,0.648327542223786
"healthy",0.540528192298364,0.3883144387414,0.590394250176736,0.591260404280618
"healthy",0.479091242599171,0.394612148104842,0.551527282883767,0.606095301583454
"healthy",0.513183950298434,0.373635800885558,0.576884785450096,0.620294128222646
"healthy",0.547798003859756,0.427016272608448,0.563425554442424,0.518671624151527
"healthy",0.590529286355116,0.271279794678066,0.50676178589014,0.625880484323926
"attack",0.421878332902973,0.483914554248843,0.642182575801419,0.628840940496408
"healthy",0.474108953067058,0.422672086313006,0.580170008435533,0.603719345684301
"healthy",0.753592429246586,0.137664842563527,0.355758528608486,0.585147837147384
"healthy",0.684765190449028,0.211395577063905,0.471156965803647,0.617423431141572
"healthy",0.796660377331628,0.204887133589984,0.480128536082358,0.533963144199139
"healthy",0.794122230927825,0.204789735796186,0.451147645424461,0.515110641957933
"healthy",0.754746814415671,0.213903358966463,0.522525830226478,0.598434201266714
"healthy",0.74043688528221,0.248726566426531,0.565941970496209,0.571018062397373
"healthy",0.730739985331454,0.220845538837303,0.578693063783671,0.650014858331524
"healthy",0.747006386454655,0.199635730379771,0.504304936311334,0.620689655172414
"healthy",0.709924619814678,0.284429610617684,0.542310799048597,0.522619484330783
"healthy",0.786856463644895,0.1904810083485,0.489203738360988,0.590077410274455
"healthy",0.765588539519389,0.200413437280721,0.534317395666432,0.62487383438032
"healthy",0.783998073450067,0.177531474052919,0.448434327984649,0.588232957254092
"healthy",0.77256578565768,0.205328962279688,0.449993261556431,0.540121856365051
"healthy",0.791729910739235,0.190572328366715,0.460755779448003,0.561394653961076
"healthy",0.795910186210266,0.2266855605235,0.524473220734133,0.504977422003284
"healthy",0.8000542825184,0.18459184084383,0.526443794462118,0.618550687062484
"healthy",0.805300111121819,0.202352610716509,0.45674156844963,0.509355466324461
"healthy",0.796771914452329,0.193128136868335,0.44723277839375,0.537973444687306
"healthy",0.8147206946087,0.141547276204181,0.454763319249456,0.652182693678425
"healthy",0.802584905893606,0.166292668203972,0.461777596875903,0.609260923284286
"healthy",0.821661446741419,0.21001702482322,0.393952636534466,0.407196318784129
"healthy",0.834499689865655,0.180610334956242,0.396479323674184,0.476803705730909
"healthy",0.784122467282281,0.217346809858526,0.468182607368903,0.510981116584565
"healthy",0.782606048921609,0.217007899157016,0.482099562886014,0.524795391955316
"healthy",0.812965154140689,0.208460199841004,0.437820885647372,0.463570988740324
"healthy",0.826307662275883,0.229891278834298,0.526182596846408,0.414758833327427
"healthy",0.890035704729985,0.186916701066104,0.456498498517665,0.331572465646876
"healthy",0.936731282564016,0.143513200453594,0.259808519298494,0.254926108374384
"healthy",0.91910630145043,0.191177569976645,0.323963402764259,0.0185212015840819
"healthy",0.842334212485259,0.126940954765179,0.347065658684017,0.566969594020724
"healthy",0.762984900940063,0.204082054024441,0.486299280316347,0.582585114902084
"healthy",0.832457885894848,0.162809730484056,0.377784457168909,0.513591418576426
"healthy",0.804079545807931,0.182018771451637,0.420318067557617,0.533963144199139
"healthy",0.806010170273806,0.172558665916222,0.467132484809828,0.595477558839628
"healthy",0.830946161643297,0.139177321208961,0.438576000054643,0.633836547725083
"healthy",0.836694317894542,0.158900816575787,0.42300953864123,0.561736988648533
"healthy",0.792196477789945,0.223038683862333,0.437840665758225,0.459415797261608
"healthy",0.815775083775995,0.22976584637326,0.382144915587415,0.348981597284259
"healthy",0.914053831031326,0.197680747673577,0.257168400637351,0.00546677880571911
"healthy",1,0.100256830351633,0.00442170249450763,0.024945583686562
"healthy",0.787090209273379,0.225202780382475,0.490375476645788,0.501955954795711
"healthy",0.741126193275525,0.252474565335126,0.54779207202954,0.549043755433208
"healthy",0.767381917130045,0.192771529275975,0.471399156081124,0.589998179729007
"healthy",0.83290324060048,0.149911872234413,0.443888346869734,0.609107659910503
"healthy",0.822028704851876,0.181171217661627,0.45121424449377,0.540121856365051
"healthy",0.813501054939077,0.220501311981077,0.454856020191268,0.437488107570985
"healthy",0.830298218018119,0.167559396506178,0.366621887028103,0.492472073822244
"healthy",0.798895016218649,0.202670666107053,0.444050743615094,0.508049670172329
"healthy",0.786998479262867,0.278878654915369,0.524783640124982,0.353503254750176
"healthy",0.7988153748413,0.234879440005564,0.483346187870081,0.4448344919663
"healthy",0.894173972590496,0.0942241959305864,0.278098288707594,0.562055804158989
"healthy",0.819127692715275,0.168739742002732,0.410273342939347,0.542242184230014
"healthy",0.785651872101254,0.210881969252016,0.523754995476875,0.567168699022854
"healthy",0.795783603998201,0.19990775874657,0.469923207260087,0.540406177279458
"healthy",0.792375126259235,0.195133717155355,0.426789925506763,0.521190759300153
"healthy",0.745751124745837,0.212363028606494,0.497411308690769,0.591636811464398
"healthy",0.8209005414062,0.180647208591692,0.457478719450688,0.548352891948951
"healthy",0.821962715972179,0.192277608521613,0.426448640581403,0.487156931738213
"healthy",0.824391183924986,0.206615633392749,0.404570098451369,0.420738916256158
"healthy",0.791917188053838,0.203550215178266,0.486273897408801,0.549114035732667
"healthy",0.805659450812613,0.197808288148339,0.396305923576361,0.471098417356671
"healthy",0.807697030932118,0.180850379282409,0.420615467677353,0.533073292251213
"attack",0.815516160987596,0.229194916861764,0.614911426902862,0.504874072018317
"healthy",0.923525311854206,0.0424710754694994,0.323766882653392,0.812735439003187
"healthy",0.791406698976375,0.211208032773131,0.472168466374286,0.518926848131273
"healthy",0.813820121257241,0.163721774902772,0.484913373564337,0.624949955612804
"healthy",0.799117415900383,0.213660063532193,0.484913373564337,0.509225650332728
"healthy",0.810645478630427,0.21887512708987,0.476743324285145,0.464876483740207
"healthy",0.837309211748804,0.165542567455703,0.379032606139295,0.50162498622893
"healthy",0.799768995516514,0.195107103722872,0.422064441924847,0.508066007210872
"healthy",0.738240221909616,0.253851719727902,0.514519555484084,0.526880625208341
"healthy",0.671696802163899,0.309964039634724,0.530298395394755,0.519253874804758
"healthy",0.840941157182305,0.165905514930337,0.428494688571126,0.540523105794042
"healthy",0.836477962325553,0.188804004620227,0.379574251153746,0.433320156500233
"healthy",0.800743383590464,0.21403483381454,0.458236582823993,0.485168130220604
"healthy",0.836205737900859,0.162210151086053,0.327611841344268,0.461467078332061
"healthy",0.820294928775646,0.180735986998735,0.402374927000195,0.501955954795711
"healthy",0.811152214657594,0.237673181892654,0.445816214665533,0.379335478033578
"healthy",0.854419445070878,0.150471637351578,0.372896910370144,0.520479235311389
"healthy",0.827157031370465,0.156996287164698,0.426448640581403,0.57965082584758
"healthy",0.816833177630553,0.111530781407013,0.454816481447025,0.716828221833784
"healthy",0.823179446931305,0.159194552966495,0.412744078578604,0.565088487502281
"healthy",0.807163653599985,0.255612632428519,0.490969183502467,0.354346814943233
"healthy",0.827842679756751,0.201186977226782,0.457560516272732,0.472357908680714
"healthy",0.800590850327666,0.183872365605952,0.453213825246224,0.561488388458832
"healthy",0.780853420544953,0.202423118852119,0.473122166912317,0.555917665879968
"healthy",0.747448822466719,0.27240804328842,0.49173741835901,0.452255189498562
"healthy",0.716919433639296,0.206929528545179,0.445816214665533,0.582350647621584
"healthy",0.625901506999674,0.317721751663104,0.527510566902515,0.557297877414739
"healthy",0.819162300087339,0.253771308817947,0.3952595436757,0.264742628685657
"healthy",0.791703794305447,0.252001642558569,0.421033884335174,0.36555829228243
"healthy",0.79984187918076,0.229026283064088,0.401327484784914,0.400370412800244
"healthy",0.798188666027444,0.204458907469851,0.457478719450688,0.515110641957933
"healthy",0.782818500706105,0.242904673010969,0.420318067557617,0.409746657283603
"healthy",0.732516274588508,0.280519041171446,0.502092428231994,0.467065202517789
"healthy",0.80349795390332,0.165273986283118,0.430696942978087,0.583669526074401
"healthy",0.788693835255555,0.269583029351339,0.448229619535829,0.336206896551724
"healthy",0.829306849157633,0.181521243850424,0.393403356721483,0.479294950738916
"healthy",0.823806339447793,0.12193768143764,0.453961456102784,0.692183966481426
"healthy",0.819676697899036,0.135874209850538,0.394929448573017,0.60623973727422
"healthy",0.829616351582648,0.180383532629638,0.365960906457191,0.457399756343027
"healthy",0.818128170437375,0.197993300395942,0.430875771808255,0.480168504183282
"healthy",0.822196101504432,0.192204536162169,0.512813693529681,0.554245836265541
"healthy",0.809491272805266,0.184876756419818,0.475555817122472,0.566449751777808
"healthy",0.807386435142223,0.211634045295134,0.397414683817253,0.432151243886505
"healthy",0.77312538803849,0.269695788196399,0.449364636677801,0.376847290640394
"healthy",0.771533881675128,0.200741137508365,0.399947325630661,0.50794894760412
"healthy",0.685555302718497,0.265070025155149,0.540648097790639,0.588244615196433
"healthy",0.641213320631277,0.331563604569812,0.608721043410551,0.573474246140528
"healthy",0.601930105847388,0.368701145245106,0.587000399577882,0.550052779732583
"healthy",0.812389653674101,0.179576845497884,0.331915277494219,0.447988259933335
"healthy",0.757847501847151,0.264363671660546,0.44896921135092,0.422737654899688
"healthy",0.729565594791727,0.31291676727754,0.45881938036805,0.367103102584046
"healthy",0.769034729777876,0.271247198128636,0.399548267871286,0.347692225315913
"healthy",0.786214527413766,0.23153431801765,0.416605693649185,0.430735656331498
"healthy",0.734132203119165,0.263116067094959,0.434776383296036,0.453612479474548
"healthy",0.677948156513091,0.302439126031154,0.49487491021863,0.49942929232248
"healthy",0.777194844463787,0.179910933078639,0.49807167663978,0.630259411578614
"healthy",0.774333220925869,0.199815142491065,0.44194815480492,0.543586851434096
"healthy",0.775703898205328,0.211945235694261,0.46269148410476,0.531606294278403
"healthy",0.789597967860598,0.24820353935521,0.469267349353002,0.415126831960428
"healthy",0.824514546101406,0.165313744683725,0.455920438220604,0.585693760262726
"healthy",0.844715061724828,0.141706306800612,0.354664842281037,0.536075924622723
"healthy",0.8331662482507,0.160993916882887,0.375712226565149,0.515768376316044
"healthy",0.83015489683874,0.14861996573595,0.379077784824832,0.553940886699507
"healthy",0.826023852583791,0.185926401617307,0.425168974743199,0.498545480346247
"healthy",0.82546191354739,0.183102093133009,0.418831979229241,0.502404410039878
"healthy",0.818662172172693,0.224364872087124,0.39260706350148,0.367188925378581
"healthy",0.803049484542971,0.198753518057506,0.540480595463819,0.586226039459915
"healthy",0.793836692223491,0.151198237659264,0.380816377524486,0.572961863439141
"healthy",0.782270921496934,0.158940329245667,0.401477769972324,0.584474289666464
"healthy",0.743567452597683,0.231822811148072,0.501062200066017,0.557246146511997
